ego_id,alter_id,is_study_peer,first_saved_week,last_saved_week,total_weeks_saved
84625,ext_fb9d9800,0,63,91,11
84841,44520,1,111,128,14
84841,66991,1,79,87,6
84841,84841,1,59,128,45
84841,86352,1,59,114,34
84841,ext_007f4c73,0,114,128,12
84841,ext_01075b55,0,59,128,42
84841,ext_04e1f07c,0,110,128,15
84841,ext_05e11c51,0,106,128,17
84841,ext_06c34113,0,106,114,6
84841,ext_06e7e7bb,0,59,128,42
84841,ext_07cb7245,0,106,128,17
84841,ext_08814c13,0,76,128,29
84841,ext_096a8f65,0,59,128,42
84841,ext_0b23e83c,0,59,128,42
84841,ext_0be778c3,0,59,128,42
84841,ext_0d42fcf0,0,87,128,21
84841,ext_0dc06f82,0,59,128,42
84841,ext_0dcf63bf,0,114,128,12
84841,ext_1083f919,0,59,128,42
84841,ext_137cbea4,0,59,128,42
84841,ext_139170bb,0,59,128,42
84841,ext_14f0f38c,0,59,128,42
84841,ext_1823b527,0,106,128,17
84841,ext_18b19403,0,59,128,42
84841,ext_19164a72,0,59,128,42
84841,ext_1a0f71ed,0,59,128,42
84841,ext_1bbb8179,0,89,128,20
84841,ext_1c1bba87,0,59,128,42
84841,ext_1cc49960,0,59,128,42
84841,ext_1f10a6c5,0,59,128,42
84841,ext_1f1b591b,0,59,128,42
84841,ext_1f96158c,0,59,128,42
84841,ext_2507ecb3,0,59,128,42
84841,ext_2567ce7f,0,59,128,42
84841,ext_25751490,0,59,128,42
84841,ext_25be3720,0,59,128,45
84841,ext_265504f3,0,59,128,42
84841,ext_2764e683,0,59,128,42
84841,ext_29b59414,0,59,128,42
84841,ext_29eae032,0,59,128,42
84841,ext_2b843189,0,59,128,42
84841,ext_2bc5d0d8,0,59,128,42
84841,ext_2ddba24c,0,110,128,15
84841,ext_2fca87f4,0,59,128,42
84841,ext_2ffb3da4,0,59,128,45
84841,ext_3004ec26,0,81,128,25
84841,ext_31a340a8,0,60,128,41
84841,ext_323caa57,0,110,128,15
84841,ext_355a1278,0,74,128,31
84841,ext_36021eba,0,59,128,42
84841,ext_3662dac7,0,116,128,11
84841,ext_36c1e59e,0,59,128,42
84841,ext_374b323e,0,116,128,11
84841,ext_390a6fdb,0,106,128,17
84841,ext_39d1af1d,0,59,128,45
84841,ext_39fc222e,0,59,128,42
84841,ext_3a349d2a,0,127,128,2
84841,ext_3aa3e695,0,59,128,42
84841,ext_3aa9ac88,0,81,128,25
84841,ext_3d082ce2,0,59,128,43
84841,ext_3d5ee3dd,0,59,128,45
84841,ext_3e2d4828,0,59,128,42
84841,ext_3e5dff80,0,106,128,17
84841,ext_3f90524f,0,59,128,44
84841,ext_3fe41531,0,59,128,43
84841,ext_43467de1,0,70,128,32
84841,ext_442e1406,0,59,128,42
84841,ext_445f9afc,0,59,128,42
84841,ext_452d1edf,0,59,128,42
84841,ext_46c48ad3,0,128,128,1
84841,ext_482faac8,0,59,128,42
84841,ext_488789e4,0,68,128,33
84841,ext_4a04fa10,0,86,128,22
84841,ext_4cf7c75a,0,59,128,42
84841,ext_4d4cec4b,0,59,128,42
84841,ext_4ee42b3a,0,59,128,42
84841,ext_4ee44dab,0,59,128,45
84841,ext_4f1bc21b,0,59,128,42
84841,ext_4f6a68bb,0,59,128,42
84841,ext_4f9be639,0,59,128,42
84841,ext_50eaa9b1,0,106,114,6
84841,ext_52c53d60,0,110,128,15
84841,ext_56a568aa,0,106,128,17
84841,ext_57219986,0,59,128,42
84841,ext_57dde2ee,0,107,128,16
84841,ext_5868c3e4,0,59,128,42
84841,ext_5be54f15,0,65,128,36
84841,ext_5dcef857,0,59,128,42
84841,ext_5e4d3f76,0,106,128,17
84841,ext_5ee5320e,0,59,128,42
84841,ext_60012e46,0,59,114,31
84841,ext_6146a6e6,0,110,128,15
84841,ext_68040e35,0,59,128,42
84841,ext_6879ff8d,0,106,128,17
84841,ext_68b1f7e8,0,59,128,42
84841,ext_6a6ef97c,0,59,128,42
84841,ext_6b79f34e,0,81,128,25
84841,ext_703f7f0a,0,59,128,42
84841,ext_714945a8,0,59,128,42
84841,ext_7265a415,0,59,128,42
84841,ext_734eeed1,0,59,128,42
84841,ext_73b8a180,0,106,128,17
84841,ext_7406d233,0,59,128,42
84841,ext_75d35e56,0,83,128,24
84841,ext_7d71b849,0,59,128,42
84841,ext_7de5752c,0,110,128,15
84841,ext_7f4a9ac5,0,114,128,12
84841,ext_8043fb5c,0,59,128,42
84841,ext_806f330f,0,106,128,17
84841,ext_8262eea5,0,59,128,42
84841,ext_83a9d3af,0,59,128,42
84841,ext_8433e910,0,106,128,17
84841,ext_86388003,0,106,128,17
84841,ext_86d5235c,0,59,128,42
84841,ext_881c919f,0,59,128,42
84841,ext_89356e6c,0,59,128,42
84841,ext_893694de,0,68,128,33
84841,ext_8a134d09,0,106,128,17
84841,ext_8a8e0800,0,66,128,35
84841,ext_8af48f03,0,59,128,42
84841,ext_8c3e3043,0,106,114,6
84841,ext_8fa9c9ed,0,59,128,42
84841,ext_90de3660,0,59,128,42
84841,ext_91414af5,0,59,128,42
84841,ext_91773622,0,122,128,7
84841,ext_93109de9,0,59,128,42
84841,ext_946d65d4,0,87,128,21
84841,ext_952871d2,0,59,128,42
84841,ext_96653e3b,0,59,128,42
84841,ext_9beb8184,0,59,128,42
84841,ext_9bf28089,0,59,128,42
84841,ext_9ec63c94,0,59,128,42
84841,ext_9fcd76e0,0,110,128,15
84841,ext_a22650ae,0,59,128,42
84841,ext_a4aba081,0,110,117,6
84841,ext_a5023359,0,118,128,9
84841,ext_a5094335,0,114,128,12
84841,ext_a5dd6eba,0,59,128,42
84841,ext_a5e6b4f9,0,59,128,45
84841,ext_a7c27cf2,0,106,128,17
84841,ext_a815fca1,0,114,128,12
84841,ext_a827f320,0,74,128,31
84841,ext_a8a45190,0,127,128,2
84841,ext_a8e0281d,0,59,128,44
84841,ext_a91b642f,0,59,114,31
84841,ext_a94329ae,0,59,128,42
84841,ext_aa41ef3f,0,59,128,42
84841,ext_ab102e80,0,59,128,42
84841,ext_ab71a876,0,89,128,20
84841,ext_ab9216fc,0,59,128,42
84841,ext_ab92e6ce,0,106,128,17
84841,ext_ac41c1c1,0,76,128,29
84841,ext_aceb6e03,0,106,114,6
84841,ext_ad42c9a0,0,59,128,42
84841,ext_adf1bb00,0,59,128,45
84841,ext_aeee159f,0,110,128,15
84841,ext_afbca937,0,59,128,42
84841,ext_afe37db9,0,59,128,45
84841,ext_b02873fd,0,127,128,2
84841,ext_b36fc7ee,0,59,128,42
84841,ext_b378cb8d,0,59,128,45
84841,ext_b3bc1e40,0,77,128,28
84841,ext_b44b250d,0,59,128,42
84841,ext_b457998b,0,59,128,43
84841,ext_b51cfed2,0,59,128,45
84841,ext_b54a114e,0,59,128,42
84841,ext_b58a05d6,0,59,128,42
84841,ext_b68728cf,0,59,128,42
84841,ext_b68eb3f7,0,59,128,42
84841,ext_b6ee4ce3,0,59,128,42
84841,ext_ba2290cf,0,59,128,36
84841,ext_be9d7fc3,0,59,128,42
84841,ext_bf70ffd3,0,59,128,44
84841,ext_c1a8e9d4,0,59,128,42
84841,ext_c3121392,0,59,128,43
84841,ext_c47bd24b,0,118,128,9
84841,ext_c5fb7b0d,0,59,128,42
84841,ext_c7df1511,0,106,114,6
84841,ext_c89100a5,0,81,128,25
84841,ext_c8ec45d9,0,59,128,42
84841,ext_c9a4c6da,0,106,128,17
84841,ext_ca108877,0,59,128,42
84841,ext_ca83edbb,0,106,128,17
84841,ext_cb1c8b3b,0,59,128,45
84841,ext_cceee42b,0,106,128,17
84841,ext_cd0bb284,0,59,128,42
84841,ext_d14420f0,0,59,128,42
84841,ext_d242c4df,0,59,128,42
84841,ext_d5f0f2d3,0,59,114,31
84841,ext_d6a8d8c1,0,59,128,42
84841,ext_d6cc6a2d,0,79,128,26
84841,ext_d970dfa5,0,59,128,42
84841,ext_da91e87b,0,110,128,15
84841,ext_e0809960,0,59,128,42
84841,ext_e0cc1535,0,68,128,33
84841,ext_e0d23111,0,59,128,42
84841,ext_e0e61625,0,120,128,8
84841,ext_e0f9a758,0,106,128,17
84841,ext_e15659ac,0,59,128,42
84841,ext_e2bea395,0,74,128,31
84841,ext_e3b888aa,0,122,128,7
84841,ext_e4495f18,0,59,128,45
84841,ext_e51a12d1,0,110,128,15
84841,ext_e5f532cf,0,59,128,42
84841,ext_e61722a0,0,59,128,42
84841,ext_e61cd9e6,0,59,114,31
84841,ext_e69c7a6b,0,81,128,25
84841,ext_eba64eda,0,59,128,42
84841,ext_ebd6cdba,0,74,128,31
84841,ext_eddb9a98,0,64,128,37
84841,ext_ef439037,0,59,128,42
84841,ext_f5b41b9b,0,59,76,14
84841,ext_f699f755,0,59,128,45
84841,ext_f969d0f2,0,59,128,42
84841,ext_fb36641e,0,59,128,42
84841,ext_fc259710,0,59,70,11
84841,ext_fd9ea7d6,0,59,128,42
84841,ext_fe20407a,0,59,128,42
84841,ext_ff419c93,0,78,128,27
85596,10060,1,106,136,31
85596,13116,1,59,136,73
85596,13799,1,131,136,6
85596,16495,1,59,136,69
85596,18394,1,59,136,73
85596,23144,1,112,136,25
85596,30076,1,59,136,73
85596,37617,1,59,122,59
85596,44956,1,59,136,73
85596,50869,1,77,136,55
85596,51722,1,59,136,73
85596,52923,1,59,136,69
85596,71700,1,59,136,73
85596,78911,1,59,136,73
85596,85596,1,123,136,14
85596,86352,1,59,136,73
85596,ext_00895bca,0,97,136,40
85596,ext_00fbb0bd,0,59,136,73
85596,ext_018bf688,0,59,109,46
85596,ext_01fec30c,0,59,136,69
85596,ext_032fda21,0,59,136,69
85596,ext_038fd0da,0,59,136,73
85596,ext_042e69e8,0,59,136,69
85596,ext_04adacdc,0,59,136,73
85596,ext_068a5552,0,37,136,91
85596,ext_07d6067c,0,59,136,69
85596,ext_08862b80,0,37,58,22
85596,ext_08c92bf0,0,59,136,69
85596,ext_0901a32f,0,59,136,69
85596,ext_090f1a1e,0,59,136,69
85596,ext_0a1cf134,0,59,136,69
85596,ext_0a3bd611,0,59,136,69
85596,ext_0a91039e,0,59,136,69
85596,ext_0c99f85b,0,108,136,29
85596,ext_0d5c9500,0,59,136,69
85596,ext_0d876a03,0,59,136,73
85596,ext_0ded0df0,0,59,136,69
85596,ext_0e11837d,0,59,136,69
85596,ext_0f85d24e,0,109,136,28
85596,ext_0fabce09,0,59,136,69
85596,ext_11776e50,0,120,136,17
85596,ext_1275befb,0,73,105,28
85596,ext_128091b0,0,59,136,69
85596,ext_141e18d4,0,59,136,69
85596,ext_141edcb6,0,112,136,25
85596,ext_14eb5220,0,59,136,73
85596,ext_1513e0f7,0,59,136,73
85596,ext_15d2f04e,0,59,136,69
85596,ext_1686121e,0,59,136,69
85596,ext_1931571a,0,59,136,69
85596,ext_1970a6fe,0,118,136,19
85596,ext_1a0f71ed,0,59,136,69
85596,ext_1a1773ef,0,59,136,69
85596,ext_1aa034e5,0,59,136,69
85596,ext_1c288536,0,59,136,69
85596,ext_1cc59126,0,106,136,31
85596,ext_1d0e514f,0,59,136,69
85596,ext_1d2094d4,0,59,136,73
85596,ext_1e73e405,0,59,136,69
85596,ext_1ea2d707,0,59,136,69
85596,ext_1eb7fb1b,0,102,102,1
85596,ext_1f8f7017,0,86,136,46
85596,ext_1ffec986,0,59,136,69
85596,ext_2103bd63,0,59,136,73
85596,ext_22dd0655,0,59,136,69
85596,ext_23a0f0f6,0,59,136,69
85596,ext_23eccd3e,0,59,105,42
85596,ext_23f3889f,0,59,136,73
85596,ext_241bdb3f,0,59,136,69
85596,ext_24996c7e,0,59,136,69
85596,ext_25b0d617,0,59,136,73
85596,ext_26129854,0,59,136,69
85596,ext_28bdc84d,0,59,136,69
85596,ext_28df23bd,0,59,136,69
85596,ext_298e687c,0,59,136,69
85596,ext_2c0ac2a8,0,123,136,14
85596,ext_2d5a1a8e,0,59,136,69
85596,ext_2d70b1c1,0,59,136,73
85596,ext_2e012156,0,113,136,24
85596,ext_2e23cbea,0,59,136,69
85596,ext_2f0ffc92,0,59,136,73
85596,ext_2fc92766,0,59,136,73
85596,ext_30e73b58,0,59,136,69
85596,ext_31a65564,0,59,136,69
85596,ext_32e78a2d,0,59,136,69
85596,ext_3320b46f,0,59,136,69
85596,ext_33747a22,0,37,136,95
85596,ext_347862a7,0,59,136,69
85596,ext_35368cd0,0,132,136,5
85596,ext_356b2a59,0,59,136,69
85596,ext_35d7a8d7,0,59,136,73
85596,ext_35ddb7b2,0,59,136,73
85596,ext_36615e27,0,123,136,14
85596,ext_36c18f18,0,59,136,69
85596,ext_37024298,0,59,136,69
85596,ext_386b10ad,0,97,136,40
85596,ext_38721422,0,59,136,69
85596,ext_38888e59,0,97,136,40
85596,ext_38c21fec,0,80,136,52
85596,ext_39b7417b,0,59,136,69
85596,ext_3bc38b46,0,59,136,73
85596,ext_3bf7d45e,0,59,136,69
85596,ext_3e6015f5,0,59,136,73
85596,ext_3eb0146f,0,59,136,69
85596,ext_3ff53bb6,0,59,136,73
85596,ext_40441e85,0,59,136,69
85596,ext_4090a3fe,0,59,136,73
85596,ext_416315e5,0,59,136,69
85596,ext_424aed29,0,59,136,73
85596,ext_429248bf,0,59,136,69
85596,ext_438b51ef,0,99,136,38
85596,ext_4435965f,0,59,136,69
85596,ext_445f9afc,0,59,136,73
85596,ext_4526fc87,0,59,136,69
85596,ext_45c37b30,0,59,136,69
85596,ext_49228979,0,108,136,29
85596,ext_4939baed,0,59,136,73
85596,ext_493f06e1,0,59,136,69
85596,ext_495e43bf,0,59,136,69
85596,ext_4a63f1c9,0,77,136,55
85596,ext_4c051a5c,0,120,136,17
85596,ext_4c8e636d,0,59,136,69
85596,ext_4cf44647,0,82,136,50
85596,ext_4cf52225,0,88,136,44
85596,ext_4e26ce7b,0,59,136,73
85596,ext_4ecf226c,0,59,136,69
85596,ext_4f07fe1e,0,59,136,69
85596,ext_4f60c985,0,97,136,40
85596,ext_4f8aa13d,0,59,136,69
85596,ext_503bc2fc,0,123,136,14
85596,ext_50736766,0,59,136,69
85596,ext_50c869bd,0,116,136,21
85596,ext_52676eb3,0,59,136,69
85596,ext_52c84fb2,0,59,136,69
85596,ext_53514356,0,106,136,31
85596,ext_53e98b99,0,59,136,69
85596,ext_55264bc7,0,59,136,69
85596,ext_5546e594,0,37,136,95
85596,ext_566e699e,0,59,136,73
85596,ext_56891ed3,0,59,136,69
85596,ext_57e6975f,0,101,136,36
85596,ext_58f7b229,0,59,136,69
85596,ext_591bfee5,0,59,136,69
85596,ext_593004b7,0,59,136,69
85596,ext_595abefe,0,59,136,69
85596,ext_5a0b406a,0,59,136,69
85596,ext_5b8824c4,0,37,136,91
85596,ext_5c66e267,0,59,136,69
85596,ext_5cb344d5,0,59,136,73
85596,ext_5e0618ba,0,103,136,34
85596,ext_5e3e819f,0,108,136,29
85596,ext_602573e5,0,59,136,69
85596,ext_610aac2e,0,59,136,69
85596,ext_614b479c,0,59,136,69
85596,ext_61df1162,0,59,136,69
85596,ext_6308cd35,0,88,136,44
85596,ext_63293d62,0,59,136,69
85596,ext_63e36dfa,0,59,136,69
85596,ext_645dac41,0,59,136,69
85596,ext_657e384f,0,59,136,69
85596,ext_65fa345c,0,59,136,73
85596,ext_67b445d7,0,59,136,73
85596,ext_6802a03a,0,59,136,69
85596,ext_6872d069,0,81,136,51
85596,ext_68b1978a,0,59,136,69
85596,ext_68b3720f,0,59,136,69
85596,ext_692085db,0,126,136,11
85596,ext_6a792f5c,0,59,136,69
85596,ext_6b4195a7,0,59,136,73
85596,ext_6b7d6be3,0,59,136,69
85596,ext_6c86a1eb,0,109,136,28
85596,ext_6d39d403,0,108,136,29
85596,ext_6d41aaa1,0,114,136,23
85596,ext_6f19ef8e,0,124,136,13
85596,ext_71b82511,0,59,136,69
85596,ext_72023c19,0,59,136,69
85596,ext_72ad3172,0,59,136,69
85596,ext_73d64b92,0,99,136,38
85596,ext_74b81485,0,59,136,69
85596,ext_75f39517,0,97,105,9
85596,ext_76d9b526,0,112,136,25
85596,ext_776247a2,0,59,136,69
85596,ext_777f5826,0,59,136,69
85596,ext_77fcd355,0,59,136,69
85596,ext_78162216,0,59,136,73
85596,ext_78fdc2f2,0,59,136,69
85596,ext_7b3252ce,0,59,136,69
85596,ext_7b4090e1,0,59,136,69
85596,ext_7baf6efd,0,59,136,69
85596,ext_7bfdb659,0,59,136,69
85596,ext_7dd901cb,0,59,136,69
85596,ext_7fb9e4c0,0,59,136,69
85596,ext_802756e7,0,59,136,73
85596,ext_807cc305,0,86,136,46
85596,ext_80a97821,0,59,136,69
85596,ext_80b6a6f2,0,79,136,53
85596,ext_80cbdedd,0,59,136,69
85596,ext_81472ae0,0,102,136,35
85596,ext_81a244e8,0,59,136,69
85596,ext_8266b104,0,59,136,69
85596,ext_829df32a,0,59,136,69
85596,ext_82f528bc,0,59,136,73
85596,ext_833b99fc,0,59,136,73
85596,ext_83499efe,0,81,136,51
85596,ext_837d85ed,0,59,136,69
85596,ext_83ecafc8,0,59,136,69
85596,ext_85259a53,0,59,136,69
85596,ext_8680e5b9,0,59,136,69
85596,ext_86dada83,0,59,136,69
85596,ext_889490fc,0,59,136,73
85596,ext_88e173f5,0,59,136,69
85596,ext_892eb4d6,0,124,136,13
85596,ext_8a844de7,0,59,136,69
85596,ext_8b7a4bc1,0,59,136,73
85596,ext_8d5ffac8,0,108,136,29
85596,ext_8e818103,0,59,136,73
85596,ext_8f511539,0,59,136,69
85596,ext_90c401d3,0,68,136,64
85596,ext_90fc41fb,0,106,136,31
85596,ext_911b7e48,0,87,136,45
85596,ext_92ded219,0,88,136,44
85596,ext_932a8706,0,59,136,69
85596,ext_94da96ab,0,59,136,73
85596,ext_96024693,0,59,136,69
85596,ext_968f8d15,0,59,136,69
85596,ext_9737609b,0,59,136,69
85596,ext_980ac195,0,59,136,69
85596,ext_98191f74,0,103,103,1
85596,ext_981fa0fd,0,59,136,69
85596,ext_9a1250c8,0,59,136,69
85596,ext_9af71ee5,0,59,136,69
85596,ext_9b8d07c7,0,59,136,73
85596,ext_9ee07fe5,0,132,136,5
85596,ext_a05512e6,0,59,136,69
85596,ext_a0839775,0,59,136,69
85596,ext_a0b8ae04,0,80,136,52
85596,ext_a2e2610a,0,59,136,69
85596,ext_a3aef1ea,0,110,122,13
85596,ext_a41221ae,0,59,136,73
85596,ext_a5e6b4f9,0,84,136,48
85596,ext_a5f96d87,0,59,136,69
85596,ext_a76ee898,0,59,136,69
85596,ext_a7e86d1b,0,59,136,69
85596,ext_a88dc9b7,0,59,136,69
85596,ext_a98005c5,0,59,136,69
85596,ext_a9b93a6a,0,59,136,69
85596,ext_aa8240f2,0,59,136,69
85596,ext_ab92e6ce,0,59,136,71
85596,ext_ac65eb8a,0,59,136,69
85596,ext_ae55d352,0,59,136,69
85596,ext_ae5ecf52,0,59,136,69
85596,ext_aea4e6de,0,59,136,69
85596,ext_aea91b37,0,59,136,73
85596,ext_b14416af,0,59,136,73
85596,ext_b43ba3e4,0,59,136,73
85596,ext_b45a50c9,0,59,136,69
85596,ext_b7608442,0,86,136,46
85596,ext_b78d35ee,0,59,136,73
85596,ext_b85045d6,0,59,136,69
85596,ext_b8ccad14,0,59,136,69
85596,ext_baa4d0c1,0,59,136,69
85596,ext_bb0df81a,0,59,136,69
85596,ext_bdf4987c,0,59,136,69
85596,ext_bf6a1f71,0,37,58,22
85596,ext_bf6ef1e9,0,59,136,69
85596,ext_c0538afa,0,123,136,14
85596,ext_c097c573,0,59,136,73
85596,ext_c170a59a,0,108,136,29
85596,ext_c2e53917,0,59,136,73
85596,ext_c3b6ef0c,0,80,136,52
85596,ext_c4b1db5f,0,59,136,69
85596,ext_c5a0cc07,0,123,136,14
85596,ext_c7cc418b,0,105,136,32
85596,ext_c7e185a2,0,80,136,52
85596,ext_c9bc1c06,0,59,136,73
85596,ext_ca905683,0,79,136,53
85596,ext_cb087288,0,81,136,51
85596,ext_cb0cdfe7,0,59,136,73
85596,ext_cb96bb13,0,59,136,69
85596,ext_cc0fc80f,0,59,136,69
85596,ext_cc224927,0,59,136,69
85596,ext_cc491ab1,0,59,136,69
85596,ext_ccd55a94,0,59,136,69
85596,ext_cdefa7a9,0,59,136,69
85596,ext_ce65ef87,0,59,136,69
85596,ext_d1070c74,0,59,136,69
85596,ext_d1b27376,0,59,136,73
85596,ext_d207f189,0,59,136,69
85596,ext_d389608a,0,108,136,29
85596,ext_d4546c3d,0,59,136,69
85596,ext_d5416abc,0,77,136,55
85596,ext_d5bbb271,0,79,136,53
85596,ext_d629c6e8,0,59,136,69
85596,ext_d64e1b14,0,109,136,28
85596,ext_d72ddc78,0,59,136,69
85596,ext_d77c5841,0,136,136,1
85596,ext_d77e084d,0,59,136,69
85596,ext_d7f51722,0,59,136,73
85596,ext_d9b2fab8,0,59,136,69
85596,ext_d9e22f63,0,59,136,73
85596,ext_da2b8d85,0,104,136,33
85596,ext_da3ec4e9,0,59,136,69
85596,ext_dab1d179,0,59,136,73
85596,ext_dafb7cfd,0,59,136,69
85596,ext_db34e902,0,59,136,73
85596,ext_db3f6600,0,62,136,70
85596,ext_db627d49,0,59,136,73
85596,ext_dd559cb7,0,59,136,69
85596,ext_dda3aa3f,0,59,136,69
85596,ext_debebdd3,0,59,136,69
85596,ext_df431e2f,0,59,136,69
85596,ext_e0292ddc,0,59,136,69
85596,ext_e207c57c,0,112,136,25
85596,ext_e2806100,0,59,136,69
85596,ext_e3b6b97a,0,59,136,69
85596,ext_e44d93fd,0,87,136,45
85596,ext_e5f532cf,0,59,136,69
85596,ext_e6279698,0,110,136,27
85596,ext_e62d6536,0,59,136,69
85596,ext_eac2bb99,0,59,136,69
85596,ext_eb810d60,0,59,136,69
85596,ext_ebf7e51b,0,83,136,49
85596,ext_ec663f23,0,100,122,23
85596,ext_ecb5ca37,0,37,136,91
85596,ext_ed52ca68,0,59,136,69
85596,ext_ee295a65,0,59,136,69
85596,ext_ee8663f6,0,59,136,69
85596,ext_f0407dc0,0,59,136,69
85596,ext_f0caafd7,0,59,136,69
85596,ext_f0ccb1d2,0,59,136,73
85596,ext_f1afce71,0,59,136,69
85596,ext_f6fe20dd,0,59,136,69
85596,ext_f72e818a,0,59,136,69
85596,ext_f7c2fed1,0,59,136,69
85596,ext_f829716c,0,59,136,73
85596,ext_f848cc46,0,59,136,69
85596,ext_f969d0f2,0,59,136,69
85596,ext_fa0bba17,0,59,136,69
85596,ext_fac7b461,0,108,136,29
85596,ext_fb668fb9,0,102,136,35
85596,ext_fbc07ca9,0,59,136,69
85596,ext_fbcd012d,0,59,136,69
85596,ext_fc703dae,0,130,136,7
85596,ext_fcfefde3,0,59,136,73
85596,ext_fdd027b9,0,59,136,69
85596,ext_fe8f118d,0,59,136,73
85596,ext_fefd73bd,0,59,136,73
85970,24760,1,126,133,8
85970,25544,1,69,133,20
85970,33094,1,60,133,31
85970,59367,1,60,133,31
85970,85970,1,60,133,31
85970,ext_00c8953f,0,59,133,36
85970,ext_01f21b19,0,60,133,24
85970,ext_0316bdc2,0,60,133,31
85970,ext_052da661,0,60,133,25
85970,ext_05f84105,0,97,133,11
85970,ext_062d891e,0,60,133,31
85970,ext_09018086,0,60,133,25
85970,ext_0a24825f,0,60,133,25
85970,ext_0a9e05e0,0,59,133,36
85970,ext_0dcce723,0,60,133,31
85970,ext_0fa90ec1,0,60,133,27
85970,ext_1177f8a2,0,60,133,34
85970,ext_1338db78,0,60,133,35
85970,ext_16fd3714,0,60,133,22
85970,ext_18249f0b,0,60,133,31
85970,ext_19996af1,0,126,133,8
85970,ext_1b294259,0,60,133,23
85970,ext_1bbb92ee,0,60,133,25
85970,ext_1cad5ba6,0,59,133,36
85970,ext_1d544db1,0,60,133,26
85970,ext_1eedd4a6,0,60,133,24
85970,ext_20e025e7,0,133,133,1
85970,ext_245654fa,0,60,133,24
85970,ext_25cbb45c,0,129,133,5
85970,ext_29c7eabb,0,95,133,12
85970,ext_2de55e63,0,60,133,29
85970,ext_2e9a327e,0,60,133,31
85970,ext_30cebb3a,0,133,133,1
85970,ext_34603767,0,59,133,37
85970,ext_3527f66e,0,60,133,24
85970,ext_3991e929,0,60,133,30
85970,ext_3b3c8ba3,0,65,133,21
85970,ext_3e302022,0,60,133,31
85970,ext_409f4a35,0,60,133,31
85970,ext_41bfb65f,0,60,133,25
85970,ext_439eb8fc,0,87,133,14
85970,ext_447568cd,0,60,133,35
85970,ext_452daac4,0,60,133,22
85970,ext_480b96e4,0,65,133,21
85970,ext_4856c6b9,0,59,133,36
85970,ext_4a840402,0,60,133,31
85970,ext_4c1bb26e,0,60,133,31
85970,ext_4d30ec22,0,79,133,17
85970,ext_4ddbf227,0,60,133,34
85970,ext_4e1a704f,0,60,133,31
85970,ext_4fd0220d,0,60,133,23
85970,ext_50019d13,0,102,133,10
85970,ext_5015214e,0,59,133,36
85970,ext_50332c9a,0,60,133,29
85970,ext_51ff124e,0,60,133,31
85970,ext_532dd232,0,87,133,14
85970,ext_534073c2,0,60,133,24
85970,ext_5527417d,0,60,133,31
85970,ext_56566264,0,60,133,31
85970,ext_585ce9f8,0,60,133,23
85970,ext_5c282e80,0,60,133,31
85970,ext_5c5a5475,0,60,133,31
85970,ext_5c917adc,0,60,133,31
85970,ext_5d9fed4f,0,79,133,17
85970,ext_5e4b9855,0,133,133,1
85970,ext_60fd2a25,0,60,133,31
85970,ext_63287a39,0,60,133,34
85970,ext_63e36dfa,0,126,133,8
85970,ext_67708572,0,60,133,32
85970,ext_6b1158ed,0,60,133,24
85970,ext_6da89d48,0,131,133,3
85970,ext_6dfa8f90,0,60,133,31
85970,ext_6edf1ded,0,60,133,34
85970,ext_70420d5c,0,60,133,31
85970,ext_7189e834,0,60,133,31
85970,ext_74e7afcf,0,60,133,33
85970,ext_74edb92f,0,60,133,27
85970,ext_76ec64b8,0,60,133,33
85970,ext_79fce6dd,0,60,133,31
85970,ext_7a6742b0,0,60,133,32
85970,ext_7ab9d4a1,0,60,105,21
85970,ext_7d783db1,0,60,133,31
85970,ext_8656cc3b,0,60,133,31
85970,ext_8a1aebc8,0,133,133,1
85970,ext_8b0fc848,0,84,133,16
85970,ext_8b887582,0,60,133,31
85970,ext_8efc4f6f,0,60,133,29
85970,ext_8ffe6117,0,60,133,31
85970,ext_917a2e02,0,88,133,13
85970,ext_91a1ef36,0,60,133,31
85970,ext_9a21a9bc,0,60,133,31
85970,ext_9e92564b,0,132,133,2
85970,ext_9f83eb0d,0,105,133,9
85970,ext_9ffdb909,0,60,133,31
85970,ext_a192246a,0,60,133,31
85970,ext_a1e5842a,0,60,133,23
85970,ext_a30805fa,0,60,133,29
85970,ext_a3af6771,0,60,133,29
85970,ext_a3ef67b9,0,60,133,31
85970,ext_a425e664,0,59,133,37
85970,ext_a4c0f457,0,87,133,14
85970,ext_a6ee271a,0,60,133,35
85970,ext_a9c00ffd,0,60,133,29
85970,ext_aa07e4c4,0,59,133,37
85970,ext_af3e5889,0,60,133,22
85970,ext_b0d38909,0,59,133,36
85970,ext_b15a2921,0,60,133,31
85970,ext_b17f3be8,0,60,133,29
85970,ext_b3372f17,0,60,133,31
85970,ext_b5e2f948,0,60,133,29
85970,ext_b68eb3f7,0,69,133,20
85970,ext_b6995e59,0,60,133,26
85970,ext_b773b100,0,59,133,36
85970,ext_b85b7a7e,0,60,133,31
85970,ext_b8a9dcd6,0,59,133,36
85970,ext_b9ee16cd,0,59,133,36
85970,ext_baebb776,0,60,133,25
85970,ext_bddc977f,0,60,133,23
85970,ext_bfb99701,0,60,133,26
85970,ext_c2e53917,0,60,133,29
85970,ext_c3605ad9,0,60,133,29
85970,ext_c4038d29,0,60,133,29
85970,ext_c570d76a,0,60,133,25
85970,ext_c74ba729,0,60,133,31
