egoid,sender,wave,alter1_pos,alter2_pos,alter1_id,alter2_id,alter1_egoid,alter2_egoid,perceived_tie
40557,5743671915,2,6,8,2245784951,2245654075,NA,NA,1
40557,5743671915,2,6,9,2245784951,8479428859,NA,NA,1
40557,5743671915,2,7,8,8475626403,2245654075,NA,NA,1
40557,5743671915,2,7,9,8475626403,8479428859,NA,NA,1
40557,5743671915,2,8,9,2245654075,8479428859,NA,NA,1
40557,5743671915,2,8,10,2245654075,5743604325,NA,NA,1
40557,5743671915,2,8,11,2245654075,9144348068,NA,NA,1
40557,5743671915,2,8,12,2245654075,7863032610,NA,NA,1
40557,5743671915,2,8,13,2245654075,2246362208,NA,NA,1
40557,5743671915,2,8,14,2245654075,NA,NA,NA,1
40557,5743671915,2,8,15,2245654075,6307268462,NA,NA,1
40557,5743671915,2,10,11,5743604325,9144348068,NA,NA,1
40557,5743671915,2,10,12,5743604325,7863032610,NA,NA,1
40557,5743671915,2,10,13,5743604325,2246362208,NA,NA,1
40557,5743671915,2,10,14,5743604325,NA,NA,NA,1
40557,5743671915,2,10,15,5743604325,6307268462,NA,NA,1
40557,5743671915,2,11,12,9144348068,7863032610,NA,NA,1
40557,5743671915,2,11,13,9144348068,2246362208,NA,NA,1
40557,5743671915,2,11,14,9144348068,NA,NA,NA,1
40557,5743671915,2,11,15,9144348068,6307268462,NA,NA,1
40557,5743671915,2,12,13,7863032610,2246362208,NA,NA,1
40557,5743671915,2,12,14,7863032610,NA,NA,NA,1
40557,5743671915,2,12,15,7863032610,6307268462,NA,NA,1
40557,5743671915,2,13,14,2246362208,NA,NA,NA,1
40557,5743671915,2,13,15,2246362208,6307268462,NA,NA,1
