egoid,alter_id,is_study_peer,study_week,stata_week,flow_in,flow_out,total_flow,is_saved_in_contacts
95798,113343,0,115,2799,14,14,28,0
95798,128748,0,115,2799,2,0,2,0
95798,140654,0,115,2799,18,24,42,0
95798,253386,0,115,2799,2,0,2,0
95798,386339,0,115,2799,0,2,2,0
95798,427185,0,115,2799,2,0,2,0
95798,455950,0,115,2799,0,1,1,0
95798,456899,0,115,2799,6,2,8,0
95798,492951,0,115,2799,73,55,128,0
95798,505846,0,115,2799,8,8,16,0
95798,520221,0,115,2799,4,6,10,0
95798,583969,0,115,2799,0,1,1,0
95798,763204,0,115,2799,0,2,2,0
95798,808074,0,115,2799,2,0,2,0
95798,885222,0,115,2799,5,5,10,0
96492,1332,0,115,2799,0,1,1,0
96492,60830,1,115,2799,0,1,1,0
96492,193668,0,115,2799,4,4,8,0
96492,200188,0,115,2799,1,0,1,0
96492,244267,0,115,2799,9,7,16,0
96492,269811,0,115,2799,1,1,2,0
96492,282689,0,115,2799,2,2,4,0
96492,307118,0,115,2799,0,1,1,0
96492,389711,0,115,2799,0,1,1,0
96492,429581,0,115,2799,2,5,7,0
96492,441798,0,115,2799,0,1,1,0
96492,515226,0,115,2799,0,1,1,0
96492,534585,0,115,2799,8,7,15,0
96492,542028,0,115,2799,0,1,1,0
96492,544261,0,115,2799,0,1,1,0
96492,551847,0,115,2799,1,1,2,0
96492,592062,0,115,2799,26,32,58,0
96492,615403,0,115,2799,4,3,7,0
96492,625236,0,115,2799,0,1,1,0
96492,750331,0,115,2799,2,3,5,0
96492,753202,0,115,2799,0,1,1,0
96492,778339,0,115,2799,4,8,12,0
96492,782440,0,115,2799,3,3,6,0
96492,836223,0,115,2799,0,1,1,0
96492,858951,0,115,2799,0,1,1,0
96492,877484,0,115,2799,6,7,13,0
96492,895019,0,115,2799,5,3,8,0
96510,1009,0,115,2799,1,0,1,0
96510,93418,0,115,2799,29,34,63,0
96510,171996,0,115,2799,0,1,1,0
96510,193229,0,115,2799,2,3,5,0
96510,216648,0,115,2799,0,1,1,0
96510,361097,0,115,2799,1,2,3,0
96510,367607,0,115,2799,0,2,2,0
96510,377099,0,115,2799,1,3,4,0
96510,426759,0,115,2799,25,21,46,0
96510,454187,0,115,2799,0,1,1,0
96510,537620,0,115,2799,0,1,1,0
96510,597813,0,115,2799,1,3,4,0
96510,720151,0,115,2799,22,24,46,0
96510,783978,0,115,2799,10,8,18,0
97933,35227,1,115,2799,2,2,4,0
97933,66052,1,115,2799,2,0,2,0
97933,68494,1,115,2799,38,32,70,0
97933,123026,0,115,2799,12,8,20,0
97933,127692,0,115,2799,39,34,73,0
97933,165171,0,115,2799,0,1,1,0
97933,188507,0,115,2799,18,15,33,0
97933,234541,0,115,2799,0,1,1,0
97933,251589,0,115,2799,7,2,9,0
97933,265735,0,115,2799,44,29,73,0
97933,302754,0,115,2799,2,0,2,0
97933,446655,0,115,2799,2,3,5,0
97933,448019,0,115,2799,4,2,6,0
97933,456278,0,115,2799,2,2,4,0
97933,480499,0,115,2799,2,0,2,0
97933,497786,0,115,2799,2,1,3,0
97933,623568,0,115,2799,209,149,358,0
97933,693695,0,115,2799,3,1,4,0
97933,741743,0,115,2799,0,6,6,0
97933,763744,0,115,2799,1,3,4,0
97933,832545,0,115,2799,1,1,2,0
97933,839803,0,115,2799,4,3,7,0
97933,843091,0,115,2799,8,1,9,0
97933,858530,0,115,2799,1,2,3,0
98326,121,0,115,2799,32,0,32,0
98326,23642,1,115,2799,14,14,28,0
98326,98326,0,115,2799,1,1,2,0
98326,112122,0,115,2799,40,29,69,0
98326,163882,0,115,2799,0,2,2,0
98326,203487,0,115,2799,3,3,6,0
98326,271394,0,115,2799,2,1,3,0
98326,275363,0,115,2799,0,2,2,0
98326,346740,0,115,2799,2,2,4,0
98326,366781,0,115,2799,5,8,13,0
98326,384063,0,115,2799,2,4,6,0
98326,393590,0,115,2799,5,5,10,0
98326,404705,0,115,2799,2,4,6,0
98326,408341,0,115,2799,2,3,5,0
98326,465042,0,115,2799,0,5,5,0
98326,488355,0,115,2799,0,1,1,0
98326,533069,0,115,2799,3,3,6,0
98326,550154,0,115,2799,17,12,29,0
98326,561579,0,115,2799,0,1,1,0
98326,600463,0,115,2799,2,2,4,0
98326,666508,0,115,2799,2,3,5,0
98326,688308,0,115,2799,0,2,2,0
98326,697620,0,115,2799,1,0,1,0
98326,698112,0,115,2799,3,4,7,0
98326,711475,0,115,2799,2,2,4,0
98326,738370,0,115,2799,1,2,3,0
98326,756334,0,115,2799,3,2,5,0
98326,774348,0,115,2799,2,2,4,0
98326,792049,0,115,2799,26,27,53,0
98326,819009,0,115,2799,3,3,6,0
98326,849037,0,115,2799,3,4,7,0
98326,878970,0,115,2799,9,7,16,0
98436,32899,1,115,2799,6,6,12,0
98436,51552,1,115,2799,0,1,1,0
98436,134920,0,115,2799,8,5,13,0
98436,155989,0,115,2799,0,1,1,0
98436,170580,0,115,2799,20,24,44,0
98436,198205,0,115,2799,0,1,1,0
98436,301781,0,115,2799,9,8,17,0
98436,355065,0,115,2799,2,4,6,0
98436,407679,0,115,2799,3,2,5,0
98436,477181,0,115,2799,1,0,1,0
98436,489991,0,115,2799,2,1,3,0
98436,540348,0,115,2799,30,17,47,0
98436,545318,0,115,2799,12,12,24,0
98436,597848,0,115,2799,7,6,13,0
98436,606493,0,115,2799,0,1,1,0
98436,612429,0,115,2799,1,1,2,0
98436,840857,0,115,2799,2,1,3,0
98436,849351,0,115,2799,0,1,1,0
98453,1579,0,115,2799,2,0,2,0
98453,86352,1,115,2799,9,11,20,0
98453,178162,0,115,2799,0,2,2,0
98453,354953,0,115,2799,1,4,5,0
98453,420190,0,115,2799,18,16,34,0
98453,504214,0,115,2799,1,0,1,0
98453,512262,0,115,2799,1,0,1,0
98453,527279,0,115,2799,1,3,4,0
98453,601858,0,115,2799,0,2,2,0
98453,636175,0,115,2799,2,0,2,0
98453,647906,0,115,2799,2,0,2,0
98453,697620,0,115,2799,10,10,20,0
98453,701509,0,115,2799,1,1,2,0
98453,821755,0,115,2799,0,3,3,0
98453,844889,0,115,2799,4,8,12,0
98453,854676,0,115,2799,20,14,34,0
98453,855823,0,115,2799,1,1,2,0
98639,427,0,115,2799,0,1,1,0
98639,1407,0,115,2799,1,0,1,0
98639,103203,0,115,2799,3,3,6,0
98639,116272,0,115,2799,1,1,2,0
98639,167018,0,115,2799,2,1,3,0
98639,184684,0,115,2799,41,30,71,0
98639,197850,0,115,2799,4,6,10,0
98639,213945,0,115,2799,4,4,8,0
98639,218303,0,115,2799,3,2,5,0
98639,278290,0,115,2799,4,4,8,0
98639,281354,0,115,2799,5,5,10,0
98639,318030,0,115,2799,0,1,1,0
98639,379688,0,115,2799,3,4,7,0
98639,385137,0,115,2799,1,0,1,0
98639,423399,0,115,2799,2,2,4,0
98639,493223,0,115,2799,1,2,3,0
98639,493666,0,115,2799,0,1,1,0
98639,498529,0,115,2799,1,0,1,0
98639,512027,0,115,2799,5,4,9,0
98639,672869,0,115,2799,0,1,1,0
98639,732759,0,115,2799,2,3,5,0
99749,212775,0,115,2799,9,17,26,0
99749,217685,0,115,2799,9,12,21,0
99749,326971,0,115,2799,0,1,1,0
99749,399553,0,115,2799,1,0,1,0
99749,415890,0,115,2799,0,1,1,0
99749,591129,0,115,2799,3,2,5,0
99749,613369,0,115,2799,8,5,13,0
99749,804276,0,115,2799,21,17,38,0
99749,838411,0,115,2799,11,4,15,0
99749,886518,0,115,2799,0,1,1,0
99856,13116,1,115,2799,12,5,17,0
99856,53275,1,115,2799,2,1,3,0
99856,125193,0,115,2799,2,0,2,0
99856,125198,0,115,2799,1,1,2,0
99856,141766,0,115,2799,2,1,3,0
99856,151025,0,115,2799,5,7,12,0
99856,159767,0,115,2799,5,6,11,0
99856,180820,0,115,2799,0,1,1,0
99856,194649,0,115,2799,1,0,1,0
99856,492951,0,115,2799,3,2,5,0
99856,880179,0,115,2799,0,1,1,0
10281,102229,0,116,2800,22,24,46,0
10281,112475,0,116,2800,5,5,10,0
10281,128177,0,116,2800,5,3,8,0
10281,153823,0,116,2800,75,73,148,0
10281,160879,0,116,2800,8,9,17,0
10281,163051,0,116,2800,4,2,6,0
10281,179601,0,116,2800,5,8,13,0
10281,189285,0,116,2800,7,11,18,0
10281,189557,0,116,2800,1,2,3,0
10281,191753,0,116,2800,6,8,14,0
10281,195118,0,116,2800,1,2,3,0
10281,218081,0,116,2800,0,1,1,0
10281,375688,0,116,2800,3,2,5,0
10281,533168,0,116,2800,1,0,1,0
10281,677507,0,116,2800,0,1,1,0
10281,685500,0,116,2800,2,1,3,0
10281,690086,0,116,2800,0,1,1,0
10841,11360,1,116,2800,6,3,9,0
10841,93161,0,116,2800,5,6,11,0
10841,148061,0,116,2800,9,9,18,0
10841,150604,0,116,2800,0,2,2,0
10841,151751,0,116,2800,10,11,21,0
10841,156550,0,116,2800,3,4,7,0
10841,159548,0,116,2800,2,3,5,0
10841,192206,0,116,2800,1,0,1,0
10841,298296,0,116,2800,1,0,1,0
10841,451060,0,116,2800,3,1,4,0
10841,679869,0,116,2800,1,1,2,0
10841,693505,0,116,2800,0,1,1,0
10841,790580,0,116,2800,5,6,11,0
14106,101503,0,116,2800,1,0,1,0
14106,120126,0,116,2800,3,2,5,0
14106,140480,0,116,2800,1,0,1,0
14106,143117,0,116,2800,1,1,2,0
14106,153873,0,116,2800,9,4,13,0
14106,212086,0,116,2800,0,1,1,0
14106,228789,0,116,2800,2,1,3,0
14106,239717,0,116,2800,2,0,2,0
14106,276702,0,116,2800,1,0,1,0
14106,375300,0,116,2800,0,1,1,0
14106,532594,0,116,2800,2,2,4,0
14106,596630,0,116,2800,0,1,1,0
14106,687479,0,116,2800,0,1,1,0
14106,690179,0,116,2800,1,0,1,0
14106,712662,0,116,2800,1,0,1,0
14106,760955,0,116,2800,3,3,6,0
15071,29914,1,116,2800,15,15,30,1
15071,103420,0,116,2800,25,16,41,0
15071,107028,0,116,2800,1,2,3,0
15071,121002,0,116,2800,27,24,51,0
15071,131571,0,116,2800,66,69,135,0
15071,171429,0,116,2800,1,1,2,0
15071,321116,0,116,2800,0,2,2,0
18344,13116,1,116,2800,12,9,21,0
18344,44520,1,116,2800,18,15,33,1
18344,53275,1,116,2800,1,2,3,1
18344,97900,1,116,2800,21,11,32,0
18344,133639,0,116,2800,1,2,3,0
18344,136263,0,116,2800,35,28,63,0
18344,137917,0,116,2800,4,5,9,0
18344,146969,0,116,2800,0,1,1,0
18344,154255,0,116,2800,11,12,23,0
18344,159767,0,116,2800,2,1,3,0
18344,167023,0,116,2800,10,7,17,0
18344,184525,0,116,2800,9,10,19,0
18344,186948,0,116,2800,43,30,73,0
18344,187238,0,116,2800,0,1,1,0
18344,190730,0,116,2800,2,0,2,0
18344,313842,0,116,2800,1,1,2,0
18344,465028,0,116,2800,2,2,4,0
18344,465641,0,116,2800,5,4,9,0
18344,487493,0,116,2800,4,1,5,0
18344,489910,0,116,2800,1,0,1,0
18344,639890,0,116,2800,2,2,4,0
18344,760225,0,116,2800,3,3,6,0
18344,796999,0,116,2800,12,9,21,0
18344,813092,0,116,2800,5,4,9,0
18344,868076,0,116,2800,2,2,4,0
18420,284434,0,116,2800,1,1,2,0
23144,32174,1,116,2800,8,7,15,1
23144,85596,1,116,2800,45,44,89,1
23144,108195,0,116,2800,41,37,78,0
23144,111444,0,116,2800,9,11,20,0
23144,115708,0,116,2800,0,1,1,0
23144,120952,0,116,2800,13,13,26,0
23144,128748,0,116,2800,8,9,17,0
23144,129237,0,116,2800,21,15,36,0
23144,131396,0,116,2800,1,1,2,0
23144,151883,0,116,2800,0,1,1,0
23144,154255,0,116,2800,5,5,10,0
23144,155648,0,116,2800,0,1,1,0
23144,155989,0,116,2800,9,8,17,0
23144,157549,0,116,2800,1,1,2,0
23144,158169,0,116,2800,0,1,1,0
23144,158539,0,116,2800,5,5,10,0
23144,161993,0,116,2800,4,4,8,0
23144,168657,0,116,2800,17,15,32,0
23144,169581,0,116,2800,20,24,44,0
23144,174429,0,116,2800,11,20,31,0
23144,174670,0,116,2800,1,2,3,0
23144,177316,0,116,2800,0,1,1,0
23144,179661,0,116,2800,8,6,14,0
23144,180305,0,116,2800,2,1,3,0
23144,181331,0,116,2800,2,4,6,0
23144,181440,0,116,2800,3,3,6,0
23144,182404,0,116,2800,44,25,69,0
23144,200706,0,116,2800,3,3,6,0
23144,240574,0,116,2800,9,9,18,0
23144,253277,0,116,2800,1,0,1,0
23144,347539,0,116,2800,1,1,2,0
23144,369433,0,116,2800,0,1,1,0
23144,407969,0,116,2800,1,2,3,0
23144,538237,0,116,2800,1,1,2,0
23144,542923,0,116,2800,5,7,12,0
23144,585085,0,116,2800,0,1,1,0
23144,596630,0,116,2800,0,1,1,0
23144,597051,0,116,2800,14,10,24,0
23144,639438,0,116,2800,2,0,2,0
23144,644288,0,116,2800,45,35,80,0
23144,691924,0,116,2800,6,3,9,0
23144,801351,0,116,2800,1,0,1,0
23144,866007,0,116,2800,1,0,1,0
23144,882442,0,116,2800,1,0,1,0
25544,1101,0,116,2800,0,2,2,0
25544,102236,0,116,2800,0,3,3,0
25544,102490,0,116,2800,2,6,8,0
25544,112875,0,116,2800,3,24,27,0
25544,116988,0,116,2800,1,0,1,0
25544,120659,0,116,2800,8,7,15,0
25544,132811,0,116,2800,9,12,21,0
25544,170797,0,116,2800,1,1,2,0
25544,189561,0,116,2800,5,5,10,0
25544,211378,0,116,2800,0,1,1,0
25544,237188,0,116,2800,0,2,2,0
25544,264513,0,116,2800,5,5,10,0
25544,288747,0,116,2800,0,1,1,0
25544,290764,0,116,2800,1,1,2,0
25544,302663,0,116,2800,0,1,1,0
25544,312027,0,116,2800,5,6,11,0
25544,376878,0,116,2800,0,1,1,0
25544,388739,0,116,2800,2,1,3,0
25544,468072,0,116,2800,0,1,1,0
25544,477400,0,116,2800,1,2,3,0
25544,538098,0,116,2800,0,3,3,0
25544,565399,0,116,2800,4,3,7,0
25544,571640,0,116,2800,0,1,1,0
25544,573499,0,116,2800,8,4,12,0
25544,623811,0,116,2800,0,1,1,0
25544,686276,0,116,2800,0,1,1,0
25544,757571,0,116,2800,1,8,9,0
25544,803200,0,116,2800,2,1,3,0
25544,821153,0,116,2800,8,9,17,0
25544,872931,0,116,2800,2,6,8,0
26425,78966,1,116,2800,6,5,11,1
26425,114581,0,116,2800,2,2,4,0
26425,116904,0,116,2800,12,13,25,0
26425,118659,0,116,2800,6,7,13,0
26425,146967,0,116,2800,0,1,1,0
26425,165287,0,116,2800,1,1,2,0
26425,248296,0,116,2800,1,0,1,0
26425,258384,0,116,2800,20,23,43,0
26425,480941,0,116,2800,9,0,9,0
26425,732904,0,116,2800,21,24,45,0
26425,866758,0,116,2800,0,1,1,0
29914,15071,1,116,2800,15,15,30,1
29914,103420,0,116,2800,2,1,3,0
29914,105894,0,116,2800,2,3,5,0
29914,119777,0,116,2800,6,3,9,0
29914,140062,0,116,2800,4,3,7,0
29914,171373,0,116,2800,24,23,47,0
29914,181508,0,116,2800,5,4,9,0
29914,201303,0,116,2800,1,1,2,0
29914,204438,0,116,2800,0,1,1,0
29914,365527,0,116,2800,0,1,1,0
29914,471583,0,116,2800,21,20,41,0
31372,103532,0,116,2800,6,7,13,0
31372,107177,0,116,2800,4,4,8,0
31372,122018,0,116,2800,1,1,2,0
31372,123094,0,116,2800,6,6,12,0
31372,141743,0,116,2800,1,6,7,0
31372,178133,0,116,2800,6,5,11,0
31372,188767,0,116,2800,0,1,1,0
31372,203631,0,116,2800,1,0,1,0
31372,274211,0,116,2800,1,0,1,0
31372,423379,0,116,2800,50,55,105,0
31372,635646,0,116,2800,4,4,8,0
31372,679270,0,116,2800,0,2,2,0
31372,691886,0,116,2800,7,6,13,0
31372,771168,0,116,2800,1,1,2,0
31372,871221,0,116,2800,3,5,8,0
32899,98436,0,116,2800,3,2,5,0
32899,148332,0,116,2800,0,1,1,0
32899,150482,0,116,2800,16,14,30,0
32899,198205,0,116,2800,7,6,13,0
32899,409670,0,116,2800,1,8,9,0
32899,592057,0,116,2800,16,18,34,0
32899,597848,0,116,2800,6,7,13,0
32899,615201,0,116,2800,4,7,11,0
32899,810671,0,116,2800,2,2,4,0
32899,865950,0,116,2800,9,12,21,0
32899,886217,0,116,2800,16,19,35,0
36006,125224,0,116,2800,12,10,22,0
36006,156285,0,116,2800,25,23,48,0
36006,162683,0,116,2800,1,0,1,0
36006,356841,0,116,2800,2,3,5,0
38823,100047,0,116,2800,9,9,18,0
38823,104479,0,116,2800,1,0,1,0
38823,106634,0,116,2800,6,4,10,0
38823,111797,0,116,2800,66,79,145,0
38823,111997,0,116,2800,2,1,3,0
38823,125009,0,116,2800,8,9,17,0
38823,153775,0,116,2800,1,2,3,0
38823,155357,0,116,2800,7,9,16,0
38823,160541,0,116,2800,1,0,1,0
38823,174476,0,116,2800,4,4,8,0
38823,180738,0,116,2800,3,3,6,0
38823,183526,0,116,2800,3,4,7,0
38823,192266,0,116,2800,16,9,25,0
38823,258898,0,116,2800,1,0,1,0
38823,368353,0,116,2800,1,2,3,0
38823,464066,0,116,2800,3,5,8,0
38823,471232,0,116,2800,5,5,10,0
38823,509774,0,116,2800,1,1,2,0
38823,518391,0,116,2800,6,5,11,0
38823,597551,0,116,2800,2,1,3,0
38823,598642,0,116,2800,1,1,2,0
38823,641813,0,116,2800,0,1,1,0
38823,783814,0,116,2800,5,4,9,0
38823,800669,0,116,2800,35,27,62,0
38893,1927,0,116,2800,10,0,10,0
38893,25494,1,116,2800,4,6,10,0
38893,115424,0,116,2800,1,1,2,0
38893,124180,0,116,2800,2,1,3,0
38893,124697,0,116,2800,3,3,6,0
38893,130402,0,116,2800,1,1,2,0
38893,148932,0,116,2800,8,5,13,0
38893,194827,0,116,2800,6,5,11,0
38893,199407,0,116,2800,32,25,57,0
38893,199599,0,116,2800,18,20,38,0
38893,204008,0,116,2800,3,1,4,0
38893,216053,0,116,2800,7,8,15,0
38893,286533,0,116,2800,0,1,1,0
38893,295693,0,116,2800,3,2,5,0
38893,326934,0,116,2800,5,5,10,0
38893,336839,0,116,2800,2,0,2,0
38893,351294,0,116,2800,27,34,61,0
38893,403379,0,116,2800,4,4,8,0
38893,439327,0,116,2800,3,3,6,0
38893,448183,0,116,2800,0,1,1,0
38893,536500,0,116,2800,4,2,6,0
38893,561549,0,116,2800,100,76,176,0
38893,685763,0,116,2800,6,5,11,0
38893,750706,0,116,2800,0,1,1,0
38893,751521,0,116,2800,3,4,7,0
38893,771864,0,116,2800,0,1,1,0
38893,789970,0,116,2800,35,35,70,0
38893,810572,0,116,2800,16,12,28,0
38893,857004,0,116,2800,16,10,26,0
39701,71518,1,116,2800,5,6,11,1
39701,114541,0,116,2800,16,15,31,0
39701,143814,0,116,2800,1,1,2,0
39701,156550,0,116,2800,2,2,4,0
39701,157127,0,116,2800,3,3,6,0
39701,161874,0,116,2800,7,12,19,0
39701,163338,0,116,2800,6,6,12,0
39701,170818,0,116,2800,13,19,32,0
39701,170919,0,116,2800,18,14,32,0
39701,181051,0,116,2800,4,4,8,0
39701,184525,0,116,2800,2,3,5,0
39701,194705,0,116,2800,0,2,2,0
39701,195267,0,116,2800,1,2,3,0
39701,311801,0,116,2800,1,0,1,0
39701,364478,0,116,2800,1,1,2,0
39701,449344,0,116,2800,5,14,19,0
39701,509682,0,116,2800,8,7,15,0
39701,599502,0,116,2800,1,1,2,0
39701,616988,0,116,2800,18,7,25,0
39701,683144,0,116,2800,1,3,4,0
39701,706480,0,116,2800,2,3,5,0
39701,716330,0,116,2800,4,6,10,0
39783,49597,1,116,2800,4,4,8,1
39783,110203,0,116,2800,26,14,40,0
39783,110249,0,116,2800,2,1,3,0
39783,125669,0,116,2800,5,5,10,0
39783,135517,0,116,2800,1,0,1,0
39783,154534,0,116,2800,13,13,26,0
39783,165171,0,116,2800,15,16,31,0
39783,165839,0,116,2800,3,2,5,0
39783,171280,0,116,2800,6,6,12,0
39783,173899,0,116,2800,11,4,15,0
39783,199658,0,116,2800,2,2,4,0
39783,225854,0,116,2800,5,6,11,0
39783,317556,0,116,2800,3,3,6,0
39783,430300,0,116,2800,3,4,7,0
39783,488830,0,116,2800,1,0,1,0
39783,497786,0,116,2800,2,3,5,0
39783,549050,0,116,2800,10,5,15,0
39783,555837,0,116,2800,14,8,22,0
39783,632096,0,116,2800,8,10,18,0
40629,1842,0,116,2800,0,1,1,0
40629,110971,0,116,2800,1,2,3,0
40629,115498,0,116,2800,5,6,11,0
40629,131257,0,116,2800,4,5,9,0
40629,159734,0,116,2800,4,7,11,0
40629,165761,0,116,2800,1,1,2,0
40629,172077,0,116,2800,9,11,20,0
40629,177488,0,116,2800,1,1,2,0
40629,180890,0,116,2800,0,1,1,0
40629,187830,0,116,2800,14,13,27,0
40629,196706,0,116,2800,9,9,18,0
40629,266342,0,116,2800,0,1,1,0
40629,283169,0,116,2800,1,0,1,0
40629,283658,0,116,2800,901,980,1881,0
40629,409605,0,116,2800,1,0,1,0
40629,466464,0,116,2800,0,1,1,0
40629,486282,0,116,2800,6,6,12,0
40629,527436,0,116,2800,0,1,1,0
40629,660187,0,116,2800,1,3,4,0
40629,694324,0,116,2800,0,1,1,0
40629,723760,0,116,2800,0,1,1,0
40629,734501,0,116,2800,1,0,1,0
40629,820119,0,116,2800,4,0,4,0
40629,859880,0,116,2800,3,6,9,0
41393,115073,0,116,2800,2,4,6,0
41393,117370,0,116,2800,4,1,5,0
41393,158747,0,116,2800,1,2,3,0
41393,173722,0,116,2800,0,1,1,0
41393,181394,0,116,2800,2,1,3,0
41393,185846,0,116,2800,0,1,1,0
41393,192461,0,116,2800,3,3,6,0
41393,195848,0,116,2800,1,0,1,0
41393,414413,0,116,2800,0,1,1,0
41393,504505,0,116,2800,6,3,9,0
41393,601032,0,116,2800,2,1,3,0
41393,602988,0,116,2800,5,6,11,0
41393,731647,0,116,2800,2,1,3,0
41393,741951,0,116,2800,0,1,1,0
41393,868549,0,116,2800,15,7,22,0
44956,108769,0,116,2800,2,4,6,0
44956,110369,0,116,2800,1,2,3,0
44956,149251,0,116,2800,20,15,35,0
44956,153732,0,116,2800,5,7,12,0
44956,168031,0,116,2800,5,4,9,0
44956,173156,0,116,2800,1,0,1,0
44956,305523,0,116,2800,11,13,24,0
44956,395443,0,116,2800,1,0,1,0
44956,602439,0,116,2800,2,2,4,0
44956,613672,0,116,2800,0,6,6,0
44956,711722,0,116,2800,6,4,10,0
44956,740352,0,116,2800,1,2,3,0
44956,786890,0,116,2800,0,1,1,0
44956,852405,0,116,2800,10,8,18,0
44956,861423,0,116,2800,6,0,6,0
44956,893831,0,116,2800,8,6,14,0
45539,13799,1,116,2800,8,7,15,1
45539,86727,1,116,2800,3,2,5,1
45539,131302,0,116,2800,0,2,2,0
45539,134431,0,116,2800,3,1,4,0
45539,145301,0,116,2800,54,46,100,0
45539,173323,0,116,2800,13,19,32,0
45539,185123,0,116,2800,1,2,3,0
45539,215930,0,116,2800,2,4,6,0
45539,507559,0,116,2800,0,1,1,0
45539,510296,0,116,2800,1,1,2,0
45539,781599,0,116,2800,2,0,2,0
45945,19844,1,116,2800,8,3,11,1
45945,110428,0,116,2800,1,0,1,0
45945,111223,0,116,2800,1,2,3,0
45945,119607,0,116,2800,1,0,1,0
45945,128114,0,116,2800,3,3,6,0
45945,129482,0,116,2800,0,1,1,0
45945,145253,0,116,2800,8,4,12,0
45945,155631,0,116,2800,1,0,1,0
45945,156624,0,116,2800,3,1,4,0
45945,176482,0,116,2800,13,3,16,0
45945,176574,0,116,2800,2,1,3,0
45945,176793,0,116,2800,1,3,4,0
45945,434177,0,116,2800,1,0,1,0
45945,566287,0,116,2800,2,2,4,0
45945,652714,0,116,2800,3,2,5,0
45945,855330,0,116,2800,2,2,4,0
46654,101292,0,116,2800,1,2,3,0
46654,124884,0,116,2800,4,5,9,0
46654,125066,0,116,2800,0,1,1,0
46654,127783,0,116,2800,1,2,3,0
46654,139637,0,116,2800,11,14,25,0
46654,141141,0,116,2800,5,5,10,0
46654,148382,0,116,2800,23,19,42,0
46654,187234,0,116,2800,23,21,44,0
46654,188820,0,116,2800,4,19,23,0
46654,189882,0,116,2800,2,2,4,0
46654,194913,0,116,2800,60,87,147,0
46654,198420,0,116,2800,18,8,26,0
46654,297102,0,116,2800,83,67,150,0
46654,436785,0,116,2800,1,0,1,0
46654,571469,0,116,2800,4,4,8,0
46654,617995,0,116,2800,1,0,1,0
46654,669826,0,116,2800,1,0,1,0
46654,705708,0,116,2800,21,20,41,0
46654,833651,0,116,2800,5,5,10,0
46654,880205,0,116,2800,2,0,2,0
48187,121,0,116,2800,43,0,43,0
48187,241,0,116,2800,2,1,3,0
48187,263,0,116,2800,1,0,1,0
48187,264,0,116,2800,1,0,1,0
48187,99856,0,116,2800,112,66,178,0
48187,109667,0,116,2800,1,2,3,0
48187,120566,0,116,2800,18,15,33,0
48187,125193,0,116,2800,3,3,6,0
48187,127062,0,116,2800,26,21,47,0
48187,141766,0,116,2800,1,0,1,0
48187,180820,0,116,2800,6,3,9,0
48187,190730,0,116,2800,1,0,1,0
48187,214377,0,116,2800,5,4,9,0
48187,243879,0,116,2800,1,0,1,0
48187,328872,0,116,2800,3,2,5,0
48187,409474,0,116,2800,2,0,2,0
48187,468709,0,116,2800,1,0,1,0
48187,498529,0,116,2800,4,0,4,0
48187,501420,0,116,2800,9,14,23,0
48187,515203,0,116,2800,2,1,3,0
48187,542923,0,116,2800,2,1,3,0
48187,547782,0,116,2800,0,1,1,0
48187,640895,0,116,2800,2,2,4,0
48187,755206,0,116,2800,1,0,1,0
48187,779016,0,116,2800,3,1,4,0
49294,101530,0,116,2800,9,7,16,0
49294,102423,0,116,2800,10,8,18,0
49294,125227,0,116,2800,2,1,3,0
49294,139631,0,116,2800,165,177,342,0
49294,194043,0,116,2800,1,0,1,0
49294,351159,0,116,2800,0,2,2,0
49294,574054,0,116,2800,2,1,3,0
49294,720436,0,116,2800,0,2,2,0
49294,809259,0,116,2800,0,1,1,0
49597,39783,1,116,2800,3,4,7,1
49597,110203,0,116,2800,6,6,12,0
49597,165171,0,116,2800,7,6,13,0
49597,292798,0,116,2800,1,0,1,0
49597,537048,0,116,2800,0,1,1,0
50181,40997,1,116,2800,5,2,7,1
50181,138497,0,116,2800,2,0,2,0
50181,145246,0,116,2800,6,7,13,0
50181,145405,0,116,2800,0,2,2,0
50181,167018,0,116,2800,10,4,14,0
50181,170615,0,116,2800,1,0,1,0
50181,171610,0,116,2800,0,1,1,0
50181,191560,0,116,2800,8,6,14,0
50181,459440,0,116,2800,2,0,2,0
50181,535509,0,116,2800,1,1,2,0
50181,588377,0,116,2800,1,1,2,0
50181,638835,0,116,2800,8,8,16,0
50181,682128,0,116,2800,0,1,1,0
50181,755984,0,116,2800,10,7,17,0
50181,807824,0,116,2800,0,1,1,0
50181,880205,0,116,2800,2,0,2,0
50709,104024,0,116,2800,4,4,8,0
50709,113292,0,116,2800,34,28,62,0
50709,114325,0,116,2800,37,50,87,0
50709,131539,0,116,2800,19,17,36,0
50709,157160,0,116,2800,10,10,20,0
50709,163492,0,116,2800,6,5,11,0
50709,176998,0,116,2800,3,2,5,0
50709,189733,0,116,2800,6,6,12,0
50709,192111,0,116,2800,8,5,13,0
50709,272605,0,116,2800,1,1,2,0
50709,367463,0,116,2800,49,2,51,0
50709,371910,0,116,2800,8,5,13,0
50709,601176,0,116,2800,4,4,8,0
50709,605989,0,116,2800,10,10,20,0
50709,671172,0,116,2800,15,11,26,0
50709,717312,0,116,2800,3,3,6,0
50709,824256,0,116,2800,0,3,3,0
50869,107080,0,116,2800,11,16,27,0
50869,120952,0,116,2800,17,16,33,0
