ego1,ego2,total_duration_sec,contact_count,mean_RSSI,max_RSSI,week
63757,73175,331,1,-78.25,-76,75
63757,73303,60,1,-82.5,-82,75
63757,75178,120,2,-80.33,-74,75
63757,75468,5055,6,-75.48,-62,75
63757,77023,60,1,-81.0,-81,75
63757,78062,7475,11,-79.5,-61,75
63757,78966,5931,4,-74.26,-62,75
63757,79877,478,2,-79.5,-68,75
63757,80058,60,1,-81.0,-81,75
63757,82060,141,2,-81.0,-74,75
63757,82282,306,1,-76.14,-70,75
63757,84215,842,2,-81.21,-77,75
63757,84841,120,2,-74.5,-69,75
63757,85596,60,1,-86.0,-86,75
63757,86237,6930,6,-77.36,-64,75
63757,86352,20550,24,-72.22,-56,75
63757,86610,272,4,-75.6,-69,75
63757,86727,5974,4,-77.68,-65,75
65102,66052,60,1,-80.0,-80,75
65102,66991,572,6,-83.22,-78,75
65102,71518,414,2,-82.0,-65,75
65102,71782,60,1,-74.0,-74,75
65102,75468,180,3,-76.75,-70,75
65102,76313,356,5,-78.0,-65,75
65102,78062,60,1,-86.0,-86,75
65102,80058,60,1,-88.0,-88,75
65102,82060,533,3,-81.43,-77,75
65102,84215,4433,16,-78.05,-65,75
65102,85596,301,3,-73.29,-55,75
65102,86727,180,3,-83.0,-81,75
66052,66245,60,1,-82.0,-82,75
66052,66754,120,2,-80.0,-76,75
66052,66991,1212,3,-75.9,-60,75
66052,67947,139,2,-76.25,-66,75
66052,71627,599,3,-81.43,-79,75
66052,73175,296,3,-82.86,-79,75
66052,75178,934,3,-75.12,-58,75
66052,75468,60,1,-73.0,-69,75
66052,76313,60,1,-87.0,-87,75
66052,78911,1164,4,-77.38,-57,75
66052,79877,60,1,-81.0,-81,75
66052,80058,120,2,-72.0,-67,75
66052,82060,841,2,-85.14,-81,75
66052,84215,481,3,-76.57,-67,75
66052,84841,243,1,-72.5,-63,75
66052,85596,60,1,-80.0,-80,75
66052,86352,528,3,-81.8,-80,75
66052,86610,376,3,-79.67,-74,75
66052,86727,60,1,-82.0,-82,75
66052,88133,60,1,-86.0,-86,75
66052,88175,195,2,-82.6,-76,75
66245,66991,1051,6,-81.25,-59,75
66245,71518,120,2,-82.5,-82,75
66245,75178,685,3,-86.06,-78,75
66245,75468,120,2,-80.67,-77,75
66245,76313,120,2,-79.5,-77,75
66245,80058,422,3,-80.0,-64,75
66245,85596,458,2,-78.33,-73,75
66245,88175,60,1,-82.0,-82,75
66754,66991,120,2,-80.33,-76,75
66754,67947,60,1,-71.0,-71,75
66754,68494,1575,1,-79.68,-71,75
66754,71782,120,2,-84.5,-83,75
66754,75261,61,1,-66.5,-65,75
66754,76313,9420,10,-77.05,-63,75
66754,78911,231,1,-82.5,-79,75
66754,78966,4072,8,-81.07,-72,75
66754,82060,21431,8,-76.9,-60,75
66754,86352,120,2,-82.0,-81,75
66754,86727,60,1,-86.0,-86,75
66754,88133,60,1,-72.0,-72,75
66754,88175,297,1,-81.0,-77,75
66754,89827,151790,216,-74.47,-45,75
66991,67947,60,1,-82.0,-82,75
66991,68494,2134,4,-82.05,-73,75
66991,68633,60,1,-86.0,-86,75
66991,71627,300,5,-80.57,-69,75
66991,71782,3589,13,-84.03,-76,75
66991,73303,60,1,-82.0,-82,75
66991,75261,453,3,-82.1,-77,75
66991,75468,2351,8,-76.31,-63,75
66991,76313,546,2,-80.1,-75,75
66991,78062,60,1,-86.0,-83,75
66991,78911,60,1,-82.0,-82,75
66991,80058,260,4,-84.4,-83,75
66991,80193,1285,2,-82.39,-74,75
66991,82060,60,1,-78.0,-78,75
66991,83184,60,1,-87.0,-87,75
66991,84215,60,1,-81.0,-81,75
66991,84841,3526,8,-68.04,-37,75
66991,85596,3384,20,-77.41,-62,75
66991,86352,120,2,-81.5,-77,75
66991,86727,60,1,-83.0,-83,75
66991,88133,120,2,-72.5,-61,75
66991,88175,479,4,-83.08,-74,75
67947,68494,908,1,-72.29,-70,75
67947,68633,303,2,-76.0,-67,75
67947,71518,60,1,-75.0,-75,75
67947,71782,60,1,-64.0,-64,75
67947,72746,120,2,-64.0,-62,75
67947,75468,85,1,-75.0,-74,75
67947,76313,60,1,-82.0,-82,75
67947,78062,120,2,-78.0,-69,75
67947,83184,184,2,-76.0,-69,75
67947,85596,60,1,-78.0,-78,75
67947,86237,122,1,-80.33,-78,75
67947,88175,60,1,-86.0,-86,75
67947,89827,60,1,-84.0,-84,75
68494,68633,60,1,-85.0,-85,75
68494,70889,359,1,-76.5,-69,75
68494,71518,60,1,-84.0,-84,75
68494,71782,238,2,-78.5,-70,75
68494,73175,17427,26,-82.45,-69,75
68494,75468,120,2,-78.5,-74,75
68494,76313,60,1,-84.0,-84,75
68494,78062,60,1,-83.5,-81,75
68494,82060,60,1,-89.0,-89,75
68494,85596,120,2,-76.0,-72,75
68633,71627,120,2,-76.5,-75,75
68633,71782,60,1,-71.5,-67,75
68633,73175,60,1,-71.0,-71,75
68633,77023,2521,3,-63.89,-56,75
68633,78638,939,1,-73.64,-69,75
68633,84215,3861,7,-80.02,-69,75
68633,84841,60,1,-69.0,-69,75
68633,86237,120,2,-81.0,-77,75
68633,86352,561,2,-83.5,-80,75
68633,86610,60,1,-79.0,-79,75
68633,88133,60,1,-80.0,-80,75
68633,88175,60,1,-87.0,-87,75
70889,71518,18864,18,-75.8,-57,75
70889,73175,518,1,-80.6,-76,75
70889,75178,360,6,-79.89,-75,75
70889,75468,60,1,-83.0,-83,75
70889,76313,60,1,-75.5,-73,75
70889,78638,302,1,-76.0,-70,75
70889,78911,7985,5,-79.01,-65,75
70889,79877,620,1,-73.45,-63,75
70889,80058,11147,6,-76.43,-60,75
70889,82282,6333,11,-81.45,-72,75
70889,86352,60,1,-82.0,-82,75
70889,86610,6090,2,-81.77,-76,75
70889,88175,60,1,-84.0,-83,75
71518,71627,60,1,-76.0,-76,75
71518,72746,60,1,-79.0,-79,75
71518,73303,60,1,-86.0,-86,75
71518,75468,2410,3,-80.63,-74,75
71518,76313,1190,4,-78.76,-68,75
71518,78911,120,2,-81.0,-76,75
71518,80058,14751,17,-80.3,-70,75
71518,82060,2516,1,-78.35,-70,75
71518,82282,60,1,-66.0,-66,75
71518,84215,1481,4,-78.04,-68,75
71518,84841,60,1,-79.0,-79,75
71518,85596,239,1,-85.5,-85,75
71518,86237,1278,9,-74.38,-63,75
71518,86610,333,4,-83.0,-80,75
71627,75261,1355,9,-60.88,-51,75
71627,76313,1742,4,-67.44,-56,75
71627,80193,2336,1,-77.05,-51,75
71627,82282,60,1,-77.0,-77,75
71627,88175,120,2,-86.5,-83,75
71782,75178,60,1,-75.0,-75,75
71782,75468,592,9,-80.18,-71,75
71782,78062,180,3,-79.0,-71,75
71782,78911,60,1,-80.0,-79,75
71782,82060,180,3,-83.67,-82,75
71782,84215,120,2,-84.0,-82,75
71782,84841,5837,8,-75.27,-49,75
71782,85596,716,1,-79.7,-67,75
71782,86237,7070,32,-73.86,-42,75
71782,86352,60,1,-85.0,-85,75
71782,86610,60,1,-87.0,-87,75
71782,86727,120,2,-84.33,-82,75
71782,88175,2248,2,-82.93,-77,75
72746,85596,174,1,-80.5,-76,75
72746,86237,117,1,-76.0,-73,75
72746,86727,42020,19,-81.81,-69,75
73175,75178,17152,23,-72.2,-58,75
73175,79877,4877,2,-78.08,-60,75
73175,80058,1095,2,-78.4,-69,75
73175,84215,1071,6,-78.81,-68,75
73175,84841,901,5,-81.18,-73,75
73175,86610,1255,3,-76.9,-69,75
73175,88133,918,1,-76.0,-67,75
73303,84215,885,8,-79.38,-67,75
73303,84841,60,1,-74.0,-74,75
75178,75261,60,1,-74.0,-74,75
75178,76313,120,2,-85.0,-85,75
75178,77023,271,1,-78.0,-77,75
75178,78911,1225,2,-72.62,-64,75
75178,78966,60,1,-67.0,-67,75
75178,79877,60,1,-79.0,-79,75
75178,80058,60,1,-77.0,-77,75
75178,82060,1474,6,-82.17,-72,75
75178,82282,540,9,-77.75,-65,75
75178,84215,7518,25,-77.12,-62,75
75178,84841,657,2,-74.69,-66,75
75178,86610,1766,6,-79.57,-59,75
75178,86727,60,1,-86.0,-86,75
75178,88133,46022,68,-84.39,-74,75
75261,76313,60,1,-71.0,-71,75
75261,80058,60,1,-83.0,-83,75
75261,84841,60,1,-84.0,-84,75
75261,85596,673,4,-77.78,-66,75
75261,86352,60,1,-74.0,-74,75
75468,76313,888,3,-77.0,-63,75
75468,77023,60,1,-82.0,-82,75
75468,78062,492,5,-79.14,-69,75
75468,82060,990,11,-80.1,-68,75
75468,82282,120,2,-79.0,-76,75
75468,84215,2690,2,-75.72,-68,75
75468,85596,120,2,-84.0,-83,75
75468,86237,680,8,-73.08,-58,75
75468,86352,60,1,-84.0,-84,75
75468,86610,5618,4,-75.26,-65,75
75468,88133,60,1,-72.0,-72,75
75468,89827,323,1,-79.0,-72,75
76313,77023,297,1,-73.75,-68,75
76313,78062,181,2,-74.2,-57,75
76313,78911,60,1,-85.0,-85,75
76313,78966,663,1,-77.83,-73,75
76313,82060,19029,5,-78.74,-60,75
76313,84215,3209,6,-82.7,-72,75
76313,85596,1911,2,-81.14,-74,75
76313,86727,344,3,-82.75,-81,75
76313,88175,60,1,-81.0,-81,75
77023,78062,60,1,-86.0,-81,75
77023,80058,3942,8,-77.86,-69,75
77023,84215,1234,6,-65.55,-57,75
77023,85596,182,2,-83.67,-83,75
77023,86727,60,1,-83.0,-83,75
77023,88175,120,2,-81.67,-79,75
78062,78638,60,1,-88.0,-88,75
78062,78911,591,2,-81.33,-69,75
78062,79877,180,3,-86.25,-84,75
78062,80058,680,6,-85.15,-82,75
78062,82060,790,2,-82.38,-69,75
78062,85596,1069,5,-77.62,-62,75
78062,86237,8756,25,-81.56,-66,75
78062,86352,4683,27,-81.39,-72,75
78062,86727,19737,29,-80.48,-57,75
78638,78911,2055,3,-73.37,-45,75
78638,80058,415,5,-83.1,-78,75
78638,84215,2194,11,-70.81,-60,75
78638,85596,604,1,-77.75,-74,75
78638,86727,60,1,-81.0,-81,75
78638,88175,62828,7,-58.71,-48,75
78911,79877,60,1,-73.0,-73,75
78911,80058,240,4,-81.75,-78,75
78911,82060,60,1,-85.5,-85,75
78911,84215,2332,12,-79.65,-68,75
78911,85596,1073,4,-69.16,-61,75
78911,88175,334,2,-72.88,-68,75
78966,82060,3197,1,-76.67,-67,75
78966,85596,292,4,-78.4,-71,75
79877,80058,891,3,-85.44,-79,75
79877,82282,60,1,-78.0,-78,75
79877,84215,180,3,-76.33,-69,75
80058,82060,60,1,-80.5,-76,75
80058,82282,60,1,-86.0,-86,75
80058,84215,136,1,-85.25,-84,75
80058,86610,180,3,-82.33,-77,75
80058,86727,120,2,-85.5,-84,75
80058,89827,409,5,-87.0,-84,75
80193,84841,2255,1,-81.6,-69,75
82060,82282,5540,15,-81.6,-60,75
82060,84215,7356,7,-76.5,-33,75
82060,84841,60,1,-81.0,-79,75
82060,86237,180,3,-72.67,-70,75
82060,86352,120,2,-79.5,-69,75
82060,86610,41436,19,-64.96,-37,75
82060,86727,180,3,-82.5,-79,75
82060,88133,3399,11,-80.42,-52,75
82060,88175,120,2,-81.5,-75,75
82282,84215,496,6,-76.75,-68,75
82282,85596,60,1,-67.0,-67,75
82282,86610,9288,14,-79.07,-63,75
82282,88133,8114,19,-64.83,-39,75
82282,89827,1261,4,-80.79,-76,75
83184,86727,60,1,-90.0,-90,75
84215,84841,60,1,-77.0,-75,75
84215,86610,14380,48,-72.14,-45,75
84215,88133,1456,7,-80.0,-66,75
84841,85596,60,1,-80.0,-80,75
84841,86727,60,1,-65.0,-65,75
84841,88175,295,4,-83.22,-78,75
85596,86237,847,4,-74.72,-64,75
85596,86352,1507,3,-78.61,-56,75
85596,86610,1440,1,-79.55,-62,75
85596,86727,1774,6,-72.17,-56,75
85596,88175,3632,2,-79.61,-62,75
86237,86352,2739,3,-76.54,-63,75
86237,86727,9341,11,-80.44,-68,75
86352,86727,8294,10,-79.54,-64,75
86610,86727,545,2,-72.89,-58,75
86727,88133,60,1,-78.0,-78,75
86727,88175,60,1,-75.0,-75,75
88133,88175,60,1,-75.0,-75,75
10060,10281,665,1,-79.92,-76,76
10060,11692,1385,5,-85.24,-81,76
10060,13799,3884,4,-75.86,-64,76
10060,15071,797,2,-83.07,-69,76
10060,15776,190,1,-85.0,-83,76
10060,16495,60,1,-73.0,-73,76
10060,18344,10069,7,-64.15,-49,76
10060,18394,719,4,-74.53,-65,76
10060,18420,60,1,-86.0,-86,76
10060,19844,5291,13,-74.94,-65,76
10060,21350,60,1,-85.0,-85,76
10060,22745,360,6,-80.83,-70,76
10060,22931,118,1,-86.0,-86,76
10060,23040,120,2,-83.67,-80,76
10060,23642,300,3,-80.11,-73,76
10060,24853,120,2,-84.67,-84,76
10060,25323,565,3,-59.91,-51,76
10060,25947,243,2,-79.0,-72,76
10060,26999,300,5,-83.12,-76,76
10060,30076,900,15,-85.47,-81,76
10060,31372,120,2,-86.0,-85,76
10060,31583,1663,6,-84.0,-81,76
10060,32174,3385,3,-65.45,-55,76
10060,32899,419,2,-82.4,-80,76
10060,36951,1752,6,-77.62,-58,76
10060,37617,1392,1,-54.0,-47,76
10060,38893,60,1,-80.0,-79,76
10060,38901,561,1,-80.91,-77,76
10060,38927,60,1,-71.0,-69,76
10060,39783,180,3,-84.4,-81,76
10060,44947,537,3,-74.0,-64,76
10060,45000,240,4,-81.5,-79,76
10060,45945,60,1,-85.5,-85,76
10060,46584,1564,5,-80.57,-72,76
10060,46771,10814,3,-69.83,-56,76
10060,48990,60,1,-87.0,-87,76
10060,49597,496,5,-80.0,-76,76
10060,50869,354,2,-83.75,-80,76
10060,51597,298,4,-77.43,-73,76
10060,52067,60,1,-87.0,-87,76
10060,52385,2433,6,-81.05,-68,76
10060,57637,318,2,-83.17,-82,76
10060,58909,60,1,-80.0,-80,76
10060,60830,60,1,-84.0,-84,76
10060,62555,60,1,-68.0,-68,76
10060,62560,78,1,-76.67,-74,76
10060,63188,60,1,-76.0,-76,76
10060,63757,60,1,-84.0,-84,76
10060,66245,60,1,-85.5,-83,76
10060,66754,60,1,-78.0,-78,76
10060,66991,3634,18,-77.19,-59,76
10060,68633,240,4,-77.5,-66,76
10060,71518,60,1,-86.0,-86,76
10060,71782,60,1,-80.0,-80,76
10060,73303,60,1,-84.0,-83,76
10060,75261,120,2,-78.67,-75,76
10060,75468,305,3,-77.82,-67,76
10060,77023,60,1,-75.0,-68,76
10060,78062,60,1,-82.0,-77,76
10060,78911,21336,71,-83.6,-65,76
10060,78966,60,1,-82.0,-82,76
10060,79877,750,4,-83.12,-75,76
10060,80058,60,1,-86.0,-86,76
10060,80193,13426,70,-83.8,-76,76
10060,82060,559,9,-84.33,-80,76
10060,83184,180,3,-81.0,-76,76
10060,85596,42404,54,-68.4,-36,76
10060,86237,625,1,-82.21,-77,76
10060,86352,120,2,-77.0,-69,76
10060,86610,1133,10,-82.0,-64,76
10060,86727,190,1,-85.5,-85,76
10281,13799,6161,7,-69.27,-56,76
10281,16313,120,2,-77.4,-75,76
10281,16495,60,1,-86.0,-86,76
10281,17353,120,2,-79.0,-71,76
10281,18344,439,4,-78.3,-67,76
10281,18420,60,1,-69.0,-69,76
10281,19844,180,3,-82.0,-81,76
10281,21350,60,1,-85.0,-85,76
10281,22745,773,2,-76.5,-72,76
10281,22931,120,2,-85.5,-84,76
10281,23144,60,1,-77.0,-77,76
10281,25947,60,1,-87.0,-87,76
10281,26425,309,2,-78.25,-57,76
10281,26999,783,3,-78.27,-71,76
10281,32174,1320,3,-76.73,-67,76
10281,32899,183,2,-82.0,-80,76
10281,36143,60,1,-80.0,-76,76
10281,36951,681,6,-80.86,-74,76
10281,37617,119,1,-75.5,-75,76
10281,38893,293,1,-76.67,-73,76
10281,38927,671,1,-78.46,-71,76
10281,39783,1099,1,-77.21,-62,76
10281,44520,240,4,-78.83,-73,76
10281,44947,594,2,-82.88,-80,76
10281,45000,663,1,-79.8,-72,76
10281,45539,1591,3,-81.0,-76,76
10281,46584,60,1,-73.0,-73,76
10281,46771,60,1,-87.0,-87,76
10281,48187,60,1,-72.0,-72,76
10281,48990,122,1,-86.67,-86,76
10281,50869,353,2,-72.33,-54,76
10281,51597,120,2,-85.5,-85,76
10281,51675,552,3,-80.78,-72,76
10281,52635,182,1,-78.25,-74,76
10281,55594,180,3,-83.67,-81,76
10281,57637,364,4,-81.5,-75,76
10281,58909,60,1,-65.5,-57,76
10281,59367,120,2,-87.0,-85,76
10281,62555,60,1,-75.0,-75,76
10281,63757,834,9,-79.59,-71,76
10281,66052,61,1,-78.75,-73,76
10281,66245,366,1,-79.67,-75,76
10281,66991,185,3,-80.25,-75,76
10281,67947,60,1,-77.5,-73,76
10281,68633,546,2,-81.29,-78,76
10281,73175,386,5,-77.62,-57,76
10281,73303,9952,2,-59.87,-35,76
10281,75178,203,1,-79.0,-72,76
10281,75261,60,1,-80.5,-80,76
10281,75468,120,2,-74.5,-66,76
10281,77023,355,1,-80.5,-75,76
10281,78062,60,1,-81.0,-81,76
10281,78966,60,1,-81.0,-81,76
10281,80193,5408,4,-75.62,-54,76
10281,82060,60,1,-84.0,-84,76
10281,85596,188,2,-77.0,-75,76
10281,86237,1817,13,-77.65,-62,76
10281,86610,60,1,-81.0,-81,76
10281,86727,2206,11,-81.23,-73,76
10353,75468,60,1,-77.0,-77,76
10841,11023,66,1,-78.5,-72,76
10841,11692,60,1,-79.0,-79,76
10841,15776,1986,2,-79.0,-73,76
10841,16313,180,3,-83.75,-78,76
10841,18344,596,2,-80.56,-77,76
10841,18394,60,1,-79.0,-79,76
10841,19844,60,1,-86.0,-86,76
10841,22745,475,3,-82.67,-81,76
10841,22931,7751,8,-83.16,-74,76
10841,23040,585,3,-81.88,-78,76
10841,23642,491,2,-80.89,-71,76
10841,24853,60,1,-87.0,-87,76
10841,25947,2588,6,-79.97,-70,76
10841,26999,60,1,-78.0,-78,76
10841,30076,3193,7,-79.44,-67,76
10841,31583,1079,2,-67.45,-60,76
10841,32899,2976,2,-78.7,-60,76
10841,36143,1490,7,-76.48,-62,76
10841,38823,215,1,-82.0,-81,76
10841,38893,120,2,-81.5,-77,76
10841,38901,60,1,-86.0,-86,76
10841,39783,483,4,-83.75,-79,76
10841,44520,60,1,-70.0,-70,76
10841,45000,888,4,-81.83,-75,76
10841,46584,246,3,-80.44,-74,76
10841,46654,192,2,-79.0,-75,76
10841,48990,60,1,-85.0,-85,76
10841,49294,3623,5,-79.82,-68,76
10841,50181,60,1,-79.0,-79,76
10841,50947,3929,2,-77.13,-58,76
10841,51597,2502,8,-80.69,-74,76
10841,51675,60,1,-77.0,-77,76
10841,53275,2699,7,-68.75,-56,76
10841,53884,296,2,-81.33,-73,76
10841,55594,5292,16,-78.91,-68,76
10841,58909,2572,3,-79.85,-60,76
10841,59367,5670,7,-77.91,-64,76
10841,60830,13252,23,-83.01,-76,76
10841,62560,916,3,-77.07,-66,76
10841,63188,875,2,-79.57,-74,76
10841,63757,37185,29,-71.49,-37,76
10841,66245,969,10,-80.15,-72,76
10841,66404,2007,3,-76.88,-68,76
10841,66991,2360,2,-75.1,-63,76
10841,68633,5830,13,-69.7,-55,76
10841,70889,2096,5,-81.33,-70,76
10841,73175,60,1,-87.0,-87,76
10841,75178,732,1,-76.22,-69,76
10841,75261,648,1,-78.09,-65,76
10841,75468,60,1,-75.67,-59,76
10841,76313,120,2,-80.67,-80,76
10841,78062,1524,7,-82.79,-72,76
10841,79877,180,3,-82.0,-77,76
10841,80058,194,2,-77.75,-69,76
10841,80193,60,1,-78.0,-78,76
10841,82060,3733,1,-80.29,-72,76
10841,84841,240,4,-81.5,-78,76
10841,85596,3123,6,-70.56,-55,76
10841,86237,4137,9,-80.27,-72,76
10841,86352,19271,9,-75.08,-60,76
10841,86727,1602,9,-81.86,-72,76
11023,11692,2712,3,-77.12,-65,76
11023,13799,60,1,-81.0,-81,76
11023,14106,421,2,-78.8,-73,76
11023,18344,120,2,-74.25,-64,76
11023,19844,3617,7,-66.78,-55,76
11023,22745,2632,4,-78.48,-67,76
11023,22931,296,3,-85.0,-78,76
11023,23040,240,4,-79.5,-72,76
11023,23642,60,1,-76.0,-76,76
11023,24853,148,1,-81.67,-79,76
11023,25323,1194,4,-79.91,-73,76
11023,25947,60,1,-77.0,-77,76
11023,26425,60,1,-86.0,-86,76
11023,26999,2562,3,-68.19,-58,76
11023,30076,554,2,-79.5,-73,76
11023,32174,420,4,-76.67,-64,76
11023,36951,60,1,-86.0,-86,76
11023,38823,413,1,-82.0,-79,76
11023,38893,222,1,-81.0,-79,76
11023,38901,2757,8,-76.83,-68,76
11023,38927,1644,4,-75.06,-71,76
11023,39701,1817,5,-71.11,-54,76
11023,44520,221,1,-79.8,-74,76
11023,45000,2323,5,-79.0,-73,76
11023,45945,3108,5,-79.61,-69,76
11023,46584,180,3,-75.25,-61,76
11023,46771,10067,4,-70.35,-59,76
11023,48187,60,1,-75.0,-75,76
11023,49294,828,3,-75.79,-63,76
11023,50181,159,2,-87.67,-86,76
11023,50947,60,1,-79.0,-74,76
11023,51597,120,2,-75.0,-72,76
11023,51675,60,1,-83.0,-83,76
11023,53884,1203,8,-81.42,-70,76
11023,55594,60,1,-77.0,-77,76
11023,58909,60,1,-81.0,-81,76
11023,59367,178,2,-80.33,-75,76
11023,60830,141,2,-82.75,-79,76
11023,62555,1254,7,-84.53,-78,76
11023,63188,736,2,-79.83,-75,76
11023,66245,120,2,-70.0,-58,76
11023,66404,120,2,-76.0,-71,76
11023,66991,4897,10,-81.03,-72,76
11023,70889,60,1,-73.0,-70,76
11023,73303,60,1,-79.0,-79,76
11023,75178,2167,6,-71.12,-57,76
11023,76313,60,1,-85.0,-85,76
11023,78911,60,1,-76.0,-76,76
11023,80058,1152,1,-79.0,-73,76
11023,80193,4638,5,-74.82,-65,76
11023,82282,240,4,-78.25,-74,76
11023,84215,2272,12,-83.06,-68,76
11023,84841,1375,2,-70.27,-63,76
11023,86610,221,2,-76.67,-68,76
11023,86727,60,1,-84.0,-84,76
11023,88133,60,1,-82.0,-82,76
11692,13799,5114,6,-80.3,-67,76
11692,13882,2129,3,-79.13,-70,76
11692,14106,203,1,-79.25,-66,76
11692,15071,60,1,-71.5,-67,76
11692,16313,730,4,-82.86,-72,76
11692,16495,2058,1,-84.44,-78,76
11692,17353,120,2,-81.33,-78,76
11692,18344,7406,7,-77.5,-56,76
11692,19844,415,5,-83.55,-79,76
11692,21350,1466,2,-83.27,-79,76
11692,23642,225,2,-85.6,-81,76
11692,24853,60,1,-84.0,-84,76
11692,25323,118,1,-73.5,-66,76
11692,25947,285,1,-85.0,-83,76
11692,26425,616,1,-84.5,-78,76
11692,30076,60,1,-78.0,-78,76
11692,31583,360,3,-83.4,-76,76
11692,32174,271,2,-81.0,-77,76
11692,36006,488,3,-80.62,-73,76
11692,36951,2855,3,-72.22,-59,76
11692,37617,60,1,-75.0,-75,76
11692,38823,240,4,-85.2,-82,76
11692,38901,60,1,-82.0,-81,76
11692,39783,1195,2,-77.96,-71,76
11692,44520,6973,7,-76.65,-65,76
11692,44947,300,5,-85.0,-79,76
11692,45945,4400,7,-78.02,-54,76
11692,46584,208,2,-84.17,-79,76
11692,46654,1112,7,-82.58,-70,76
11692,48187,1113,1,-83.9,-76,76
11692,48990,3677,18,-68.12,-53,76
11692,49294,502,1,-80.91,-76,76
11692,50181,746,4,-87.25,-86,76
11692,51597,60,1,-77.0,-77,76
11692,52067,60,1,-84.0,-84,76
11692,52635,540,4,-85.62,-81,76
11692,53884,215,2,-85.33,-81,76
11692,62555,653,3,-80.14,-68,76
11692,62560,1521,5,-82.63,-77,76
11692,63757,956,5,-80.69,-75,76
11692,65102,60,1,-87.0,-87,76
11692,66052,60,1,-73.5,-70,76
11692,66245,723,3,-83.0,-77,76
11692,66754,60,1,-84.0,-84,76
11692,66991,2734,7,-79.22,-62,76
11692,67947,60,1,-85.0,-85,76
11692,71518,60,1,-87.0,-87,76
11692,71782,709,5,-80.27,-67,76
11692,73303,60,1,-80.0,-80,76
11692,75178,123,1,-80.67,-80,76
11692,75261,309,5,-83.83,-75,76
11692,75468,654,8,-80.05,-73,76
11692,76313,1134,3,-84.36,-79,76
11692,78062,60,1,-74.5,-66,76
11692,78911,60,1,-82.0,-82,76
11692,79877,2381,2,-80.45,-70,76
11692,84841,1081,6,-82.2,-71,76
11692,85596,2005,3,-76.39,-56,76
11692,86237,60,1,-73.0,-73,76
11692,86610,120,2,-83.0,-83,76
13799,14962,180,3,-75.5,-65,76
13799,15071,185,2,-76.75,-75,76
13799,16313,151,2,-78.6,-72,76
13799,16495,696,1,-79.2,-69,76
13799,18344,540,9,-78.55,-69,76
13799,22931,1092,15,-78.72,-62,76
13799,23144,340,2,-78.8,-74,76
13799,23642,3785,10,-69.74,-58,76
13799,25323,3400,29,-86.37,-82,76
13799,26425,2144,18,-78.58,-65,76
13799,26999,120,2,-84.33,-82,76
13799,30076,3556,8,-76.16,-63,76
13799,31583,7118,18,-71.14,-43,76
13799,32174,171,2,-83.25,-80,76
13799,32899,60,1,-78.0,-78,76
13799,37617,609,6,-78.64,-67,76
13799,38823,290,4,-80.0,-75,76
13799,38893,727,6,-76.92,-52,76
13799,38901,120,2,-77.0,-75,76
13799,44520,240,4,-77.0,-71,76
13799,45539,31788,32,-62.72,-36,76
13799,45945,60,1,-83.0,-83,76
13799,46654,120,2,-83.0,-82,76
13799,46771,60,1,-85.5,-85,76
13799,48187,79,1,-85.33,-85,76
13799,48990,60,1,-78.67,-77,76
13799,50181,240,2,-78.0,-73,76
13799,50869,60,1,-77.0,-77,76
13799,50947,669,4,-79.77,-76,76
13799,52385,1928,7,-81.68,-69,76
13799,57637,538,8,-65.27,-44,76
13799,59367,240,4,-81.0,-78,76
13799,60830,2307,17,-75.62,-63,76
13799,62555,60,1,-79.0,-79,76
13799,62560,4189,6,-75.15,-61,76
13799,66052,60,1,-75.0,-75,76
13799,66991,1195,2,-79.06,-70,76
13799,68494,60,1,-75.0,-75,76
13799,70889,5967,9,-78.03,-69,76
13799,71782,1396,7,-80.37,-74,76
13799,73175,1923,4,-80.11,-72,76
13799,73303,120,2,-83.5,-79,76
13799,75468,60,1,-84.0,-84,76
13799,76313,182,1,-83.0,-78,76
13799,78911,60,1,-80.0,-80,76
13799,78966,1266,1,-74.0,-66,76
13799,82060,3323,14,-80.24,-67,76
13799,82282,60,1,-79.0,-79,76
13799,84215,927,2,-78.4,-67,76
13799,85596,2549,11,-80.38,-68,76
13799,86237,244,4,-82.0,-77,76
13799,86610,290,2,-79.33,-75,76
13799,86727,1926,3,-74.58,-67,76
13882,14188,901,5,-76.53,-72,76
13882,16495,915,2,-84.5,-82,76
13882,22745,529,2,-77.4,-74,76
13882,36006,60,1,-84.0,-84,76
13882,36951,60,1,-85.0,-85,76
13882,45000,1272,10,-76.05,-60,76
13882,45539,60,1,-74.0,-74,76
13882,51675,60,1,-85.0,-85,76
13882,53884,60,1,-78.0,-78,76
13882,62560,120,2,-80.5,-78,76
13882,65102,491,2,-74.6,-65,76
13882,66052,570,2,-77.56,-72,76
13882,66404,60,1,-82.0,-82,76
13882,75468,60,1,-81.5,-81,76
13882,76313,60,1,-81.0,-81,76
13882,80193,676,3,-80.57,-69,76
13882,85596,1084,1,-76.5,-70,76
13882,86610,532,2,-78.5,-69,76
14106,18344,811,3,-81.42,-72,76
14106,19844,120,2,-82.5,-81,76
14106,23040,305,4,-82.2,-80,76
14106,23642,3576,7,-83.96,-78,76
14106,25947,60,1,-81.0,-81,76
14106,26425,120,2,-78.0,-77,76
14106,32174,60,1,-73.0,-73,76
14106,36006,60,1,-86.0,-86,76
14106,38823,2980,9,-80.24,-62,76
14106,38901,2882,9,-68.58,-60,76
