egoid,term,semester,academic_year,college_year,crn,final_grade,grade_points,is_letter_grade
25323,201420,Spring 2015,2014-2015,Senior,26382,B-,2.667,1
25323,201110,Fall 2011,2011-2012,Freshman,14770,B+,3.333,1
25323,201110,Fall 2011,2011-2012,Freshman,15891,B+,3.333,1
25323,201210,Fall 2012,2012-2013,Sophomore,13005,B+,3.333,1
25323,201210,Fall 2012,2012-2013,Sophomore,13774,B+,3.333,1
25323,201210,Fall 2012,2012-2013,Sophomore,18919,B+,3.333,1
25323,201220,Spring 2013,2012-2013,Sophomore,20166,B+,3.333,1
25323,201220,Spring 2013,2012-2013,Sophomore,21190,B+,3.333,1
25323,201310,Fall 2013,2013-2014,Junior,15371,B+,3.333,1
25323,201320,Spring 2014,2013-2014,Junior,23646,B+,3.333,1
25323,201320,Spring 2014,2013-2014,Junior,23960,B+,3.333,1
25323,201320,Spring 2014,2013-2014,Junior,29871,B+,3.333,1
25323,201420,Spring 2015,2014-2015,Senior,29440,B+,3.333,1
25323,201110,Fall 2011,2011-2012,Freshman,13163,S,,0
25323,201120,Spring 2012,2011-2012,Freshman,24633,S,,0
25323,201220,Spring 2013,2012-2013,Sophomore,22557,S,,0
25323,201320,Spring 2014,2013-2014,Junior,27296,S,,0
25494,201210,Fall 2012,2012-2013,Sophomore,11055,A,4.0,1
25494,201210,Fall 2012,2012-2013,Sophomore,13003,A,4.0,1
25494,201220,Spring 2013,2012-2013,Sophomore,22254,A,4.0,1
25494,201220,Spring 2013,2012-2013,Sophomore,25903,A,4.0,1
25494,201310,Fall 2013,2013-2014,Junior,11793,A,4.0,1
25494,201310,Fall 2013,2013-2014,Junior,13813,A,4.0,1
25494,201310,Fall 2013,2013-2014,Junior,16600,A,4.0,1
25494,201320,Spring 2014,2013-2014,Junior,30423,A,4.0,1
25494,201410,Fall 2014,2014-2015,Senior,12330,A,4.0,1
25494,201410,Fall 2014,2014-2015,Senior,15751,A,4.0,1
25494,201410,Fall 2014,2014-2015,Senior,15756,A,4.0,1
25494,201420,Spring 2015,2014-2015,Senior,25845,A,4.0,1
25494,201120,Spring 2012,2011-2012,Freshman,22093,A-,3.667,1
25494,201310,Fall 2013,2013-2014,Junior,12486,A-,3.667,1
25494,201310,Fall 2013,2013-2014,Junior,15354,A-,3.667,1
25494,201310,Fall 2013,2013-2014,Junior,19057,A-,3.667,1
25494,201320,Spring 2014,2013-2014,Junior,23195,A-,3.667,1
25494,201320,Spring 2014,2013-2014,Junior,23199,A-,3.667,1
25494,201320,Spring 2014,2013-2014,Junior,25242,A-,3.667,1
25494,201320,Spring 2014,2013-2014,Junior,26112,A-,3.667,1
25494,201410,Fall 2014,2014-2015,Senior,13569,A-,3.667,1
25494,201410,Fall 2014,2014-2015,Senior,19803,A-,3.667,1
25494,201410,Fall 2014,2014-2015,Senior,20338,A-,3.667,1
25494,201420,Spring 2015,2014-2015,Senior,25882,A-,3.667,1
25494,201420,Spring 2015,2014-2015,Senior,29047,A-,3.667,1
25494,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
25494,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
25494,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
25494,201110,Fall 2011,2011-2012,Freshman,11203,B,3.0,1
25494,201120,Spring 2012,2011-2012,Freshman,20517,B,3.0,1
25494,201120,Spring 2012,2011-2012,Freshman,22049,B,3.0,1
25494,201120,Spring 2012,2011-2012,Freshman,28512,B,3.0,1
25494,201210,Fall 2012,2012-2013,Sophomore,12097,B,3.0,1
25494,201410,Fall 2014,2014-2015,Senior,11401,B,3.0,1
25494,201410,Fall 2014,2014-2015,Senior,15916,B,3.0,1
25494,201120,Spring 2012,2011-2012,Freshman,28587,B-,2.667,1
25494,201110,Fall 2011,2011-2012,Freshman,11528,B+,3.333,1
25494,201110,Fall 2011,2011-2012,Freshman,15158,B+,3.333,1
25494,201110,Fall 2011,2011-2012,Freshman,15552,B+,3.333,1
25494,201110,Fall 2011,2011-2012,Freshman,16109,B+,3.333,1
25494,201210,Fall 2012,2012-2013,Sophomore,11387,B+,3.333,1
25494,201210,Fall 2012,2012-2013,Sophomore,12550,B+,3.333,1
25494,201220,Spring 2013,2012-2013,Sophomore,25824,B+,3.333,1
25494,201220,Spring 2013,2012-2013,Sophomore,25832,B+,3.333,1
25494,201220,Spring 2013,2012-2013,Sophomore,29081,B+,3.333,1
25494,201410,Fall 2014,2014-2015,Senior,20337,B+,3.333,1
25494,201420,Spring 2015,2014-2015,Senior,22026,P,,0
25494,201110,Fall 2011,2011-2012,Freshman,13156,S,,0
25494,201120,Spring 2012,2011-2012,Freshman,24635,S,,0
25494,201420,Spring 2015,2014-2015,Senior,29070,S,,0
26425,201110,Fall 2011,2011-2012,Freshman,10872,A,4.0,1
26425,201110,Fall 2011,2011-2012,Freshman,12304,A,4.0,1
26425,201210,Fall 2012,2012-2013,Sophomore,10314,A,4.0,1
26425,201210,Fall 2012,2012-2013,Sophomore,15924,A,4.0,1
26425,201220,Spring 2013,2012-2013,Sophomore,23815,A,4.0,1
26425,201220,Spring 2013,2012-2013,Sophomore,29525,A,4.0,1
26425,201310,Fall 2013,2013-2014,Junior,16105,A,4.0,1
26425,201320,Spring 2014,2013-2014,Junior,20254,A,4.0,1
26425,201320,Spring 2014,2013-2014,Junior,23344,A,4.0,1
26425,201320,Spring 2014,2013-2014,Junior,23656,A,4.0,1
26425,201410,Fall 2014,2014-2015,Senior,11241,A,4.0,1
26425,201410,Fall 2014,2014-2015,Senior,15701,A,4.0,1
26425,201410,Fall 2014,2014-2015,Senior,20265,A,4.0,1
26425,201420,Spring 2015,2014-2015,Senior,21968,A,4.0,1
26425,201420,Spring 2015,2014-2015,Senior,29195,A,4.0,1
26425,201420,Spring 2015,2014-2015,Senior,30118,A,4.0,1
26425,201110,Fall 2011,2011-2012,Freshman,11997,A-,3.667,1
26425,201110,Fall 2011,2011-2012,Freshman,12315,A-,3.667,1
26425,201120,Spring 2012,2011-2012,Freshman,20231,A-,3.667,1
26425,201120,Spring 2012,2011-2012,Freshman,23545,A-,3.667,1
26425,201210,Fall 2012,2012-2013,Sophomore,10313,A-,3.667,1
26425,201210,Fall 2012,2012-2013,Sophomore,11618,A-,3.667,1
26425,201220,Spring 2013,2012-2013,Sophomore,20239,A-,3.667,1
26425,201220,Spring 2013,2012-2013,Sophomore,21473,A-,3.667,1
26425,201220,Spring 2013,2012-2013,Sophomore,28873,A-,3.667,1
26425,201310,Fall 2013,2013-2014,Junior,11043,A-,3.667,1
26425,201310,Fall 2013,2013-2014,Junior,12232,A-,3.667,1
26425,201320,Spring 2014,2013-2014,Junior,20261,A-,3.667,1
26425,201320,Spring 2014,2013-2014,Junior,29744,A-,3.667,1
26425,201410,Fall 2014,2014-2015,Senior,20238,A-,3.667,1
26425,201420,Spring 2015,2014-2015,Senior,29509,A-,3.667,1
26425,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101006006,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101007007,AD,,0
26425,201110,Fall 2011,2011-2012,Freshman,101007008,AD,,0
26425,201120,Spring 2012,2011-2012,Freshman,20704,B,3.0,1
26425,201110,Fall 2011,2011-2012,Freshman,10710,B+,3.333,1
26425,201120,Spring 2012,2011-2012,Freshman,20273,B+,3.333,1
26425,201120,Spring 2012,2011-2012,Freshman,25859,B+,3.333,1
26425,201210,Fall 2012,2012-2013,Sophomore,10023,B+,3.333,1
26425,201310,Fall 2013,2013-2014,Junior,11340,B+,3.333,1
26425,201310,Fall 2013,2013-2014,Junior,19243,B+,3.333,1
26425,201110,Fall 2011,2011-2012,Freshman,12273,S,,0
26425,201110,Fall 2011,2011-2012,Freshman,13067,S,,0
26425,201110,Fall 2011,2011-2012,Freshman,13160,S,,0
26425,201110,Fall 2011,2011-2012,Freshman,13810,S,,0
26425,201120,Spring 2012,2011-2012,Freshman,24634,S,,0
26425,201210,Fall 2012,2012-2013,Sophomore,12781,S,,0
26425,201210,Fall 2012,2012-2013,Sophomore,13459,S,,0
26425,201220,Spring 2013,2012-2013,Sophomore,23939,S,,0
26425,201310,Fall 2013,2013-2014,Junior,13266,S,,0
26425,201320,Spring 2014,2013-2014,Junior,23680,S,,0
26425,201410,Fall 2014,2014-2015,Senior,13051,S,,0
26425,201420,Spring 2015,2014-2015,Senior,21710,S,,0
26425,201420,Spring 2015,2014-2015,Senior,23473,S,,0
26999,201110,Fall 2011,2011-2012,Freshman,11915,A,4.0,1
26999,201110,Fall 2011,2011-2012,Freshman,11960,A,4.0,1
26999,201110,Fall 2011,2011-2012,Freshman,12220,A,4.0,1
26999,201110,Fall 2011,2011-2012,Freshman,14268,A,4.0,1
26999,201120,Spring 2012,2011-2012,Freshman,21311,A,4.0,1
26999,201120,Spring 2012,2011-2012,Freshman,22144,A,4.0,1
26999,201120,Spring 2012,2011-2012,Freshman,22195,A,4.0,1
26999,201120,Spring 2012,2011-2012,Freshman,22200,A,4.0,1
26999,201210,Fall 2012,2012-2013,Sophomore,11111,A,4.0,1
26999,201220,Spring 2013,2012-2013,Sophomore,21258,A,4.0,1
26999,201220,Spring 2013,2012-2013,Sophomore,22067,A,4.0,1
26999,201220,Spring 2013,2012-2013,Sophomore,24550,A,4.0,1
26999,201220,Spring 2013,2012-2013,Sophomore,24935,A,4.0,1
26999,201220,Spring 2013,2012-2013,Sophomore,25833,A,4.0,1
26999,201310,Fall 2013,2013-2014,Junior,11492,A,4.0,1
26999,201310,Fall 2013,2013-2014,Junior,19038,A,4.0,1
26999,201320,Spring 2014,2013-2014,Junior,20578,A,4.0,1
26999,201320,Spring 2014,2013-2014,Junior,28998,A,4.0,1
26999,201410,Fall 2014,2014-2015,Senior,11678,A,4.0,1
26999,201420,Spring 2015,2014-2015,Senior,23681,A,4.0,1
26999,201420,Spring 2015,2014-2015,Senior,25820,A,4.0,1
26999,201420,Spring 2015,2014-2015,Senior,29156,A,4.0,1
26999,201110,Fall 2011,2011-2012,Freshman,19061,A-,3.667,1
26999,201210,Fall 2012,2012-2013,Sophomore,11618,A-,3.667,1
26999,201210,Fall 2012,2012-2013,Sophomore,12549,A-,3.667,1
26999,201210,Fall 2012,2012-2013,Sophomore,14528,A-,3.667,1
26999,201210,Fall 2012,2012-2013,Sophomore,15075,A-,3.667,1
26999,201310,Fall 2013,2013-2014,Junior,12399,A-,3.667,1
26999,201310,Fall 2013,2013-2014,Junior,12842,A-,3.667,1
26999,201310,Fall 2013,2013-2014,Junior,14328,A-,3.667,1
26999,201320,Spring 2014,2013-2014,Junior,20082,A-,3.667,1
26999,201320,Spring 2014,2013-2014,Junior,24224,A-,3.667,1
26999,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
26999,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
26999,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
26999,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
26999,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
26999,201110,Fall 2011,2011-2012,Freshman,101005006,AD,,0
26999,201210,Fall 2012,2012-2013,Sophomore,12273,B,3.0,1
26999,201310,Fall 2013,2013-2014,Junior,14028,B-,2.667,1
26999,201410,Fall 2014,2014-2015,Senior,13353,B-,2.667,1
26999,201310,Fall 2013,2013-2014,Junior,12474,B+,3.333,1
26999,201310,Fall 2013,2013-2014,Junior,14333,B+,3.333,1
26999,201320,Spring 2014,2013-2014,Junior,29266,B+,3.333,1
26999,201320,Spring 2014,2013-2014,Junior,29422,B+,3.333,1
26999,201410,Fall 2014,2014-2015,Senior,11860,B+,3.333,1
26999,201410,Fall 2014,2014-2015,Senior,12033,B+,3.333,1
26999,201410,Fall 2014,2014-2015,Senior,17397,B+,3.333,1
26999,201420,Spring 2015,2014-2015,Senior,23610,B+,3.333,1
26999,201420,Spring 2015,2014-2015,Senior,24112,B+,3.333,1
26999,201420,Spring 2015,2014-2015,Senior,26965,B+,3.333,1
26999,201420,Spring 2015,2014-2015,Senior,25247,C+,2.333,1
26999,201420,Spring 2015,2014-2015,Senior,29030,D,1.0,1
26999,201110,Fall 2011,2011-2012,Freshman,13157,S,,0
26999,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
26999,201400,Summer 2014,2014-2015,Senior,3823,S,,0
26999,201420,Spring 2015,2014-2015,Senior,30329,S,,0
26999,201110,Fall 2011,2011-2012,Freshman,201001001,TR,,0
28831,201110,Fall 2011,2011-2012,Freshman,15526,A,4.0,1
28831,201120,Spring 2012,2011-2012,Freshman,20231,A,4.0,1
28831,201120,Spring 2012,2011-2012,Freshman,22147,A,4.0,1
28831,201220,Spring 2013,2012-2013,Sophomore,25903,A,4.0,1
28831,201300,Summer 2013,2013-2014,Junior,4077,A,4.0,1
28831,201300,Summer 2013,2013-2014,Junior,4152,A,4.0,1
28831,201310,Fall 2013,2013-2014,Junior,14109,A,4.0,1
28831,201110,Fall 2011,2011-2012,Freshman,13061,A-,3.667,1
28831,201120,Spring 2012,2011-2012,Freshman,24455,A-,3.667,1
28831,201120,Spring 2012,2011-2012,Freshman,28280,A-,3.667,1
28831,201210,Fall 2012,2012-2013,Sophomore,11388,A-,3.667,1
28831,201210,Fall 2012,2012-2013,Sophomore,12544,A-,3.667,1
28831,201210,Fall 2012,2012-2013,Sophomore,14283,A-,3.667,1
28831,201210,Fall 2012,2012-2013,Sophomore,14381,A-,3.667,1
28831,201210,Fall 2012,2012-2013,Sophomore,19003,A-,3.667,1
28831,201220,Spring 2013,2012-2013,Sophomore,22255,A-,3.667,1
28831,201220,Spring 2013,2012-2013,Sophomore,24708,A-,3.667,1
28831,201310,Fall 2013,2013-2014,Junior,12245,A-,3.667,1
28831,201310,Fall 2013,2013-2014,Junior,12842,A-,3.667,1
28831,201320,Spring 2014,2013-2014,Junior,22094,A-,3.667,1
28831,201320,Spring 2014,2013-2014,Junior,24956,A-,3.667,1
28831,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101004004,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101005005,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101006006,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,101007007,AD,,0
28831,201110,Fall 2011,2011-2012,Freshman,12152,B,3.0,1
28831,201220,Spring 2013,2012-2013,Sophomore,24521,B,3.0,1
28831,201310,Fall 2013,2013-2014,Junior,13066,B,3.0,1
28831,201310,Fall 2013,2013-2014,Junior,13720,B,3.0,1
28831,201320,Spring 2014,2013-2014,Junior,28675,B,3.0,1
28831,201410,Fall 2014,2014-2015,Senior,16731,B,3.0,1
28831,201410,Fall 2014,2014-2015,Senior,20745,B,3.0,1
28831,201420,Spring 2015,2014-2015,Senior,29987,B,3.0,1
28831,201110,Fall 2011,2011-2012,Freshman,14751,B-,2.667,1
28831,201320,Spring 2014,2013-2014,Junior,28674,B-,2.667,1
28831,201410,Fall 2014,2014-2015,Senior,12329,B-,2.667,1
28831,201420,Spring 2015,2014-2015,Senior,29302,B-,2.667,1
28831,201110,Fall 2011,2011-2012,Freshman,13066,B+,3.333,1
28831,201220,Spring 2013,2012-2013,Sophomore,20142,B+,3.333,1
28831,201320,Spring 2014,2013-2014,Junior,20208,B+,3.333,1
28831,201420,Spring 2015,2014-2015,Senior,23684,B+,3.333,1
28831,201410,Fall 2014,2014-2015,Senior,12659,C,2.0,1
28831,201420,Spring 2015,2014-2015,Senior,24714,C,2.0,1
28831,201420,Spring 2015,2014-2015,Senior,25834,C-,1.667,1
28831,201410,Fall 2014,2014-2015,Senior,13397,C+,2.333,1
28831,201110,Fall 2011,2011-2012,Freshman,13155,S,,0
28831,201120,Spring 2012,2011-2012,Freshman,24633,S,,0
29914,201110,Fall 2011,2011-2012,Freshman,12198,A,4.0,1
29914,201110,Fall 2011,2011-2012,Freshman,12239,A,4.0,1
29914,201110,Fall 2011,2011-2012,Freshman,12447,A,4.0,1
29914,201110,Fall 2011,2011-2012,Freshman,16132,A,4.0,1
29914,201120,Spring 2012,2011-2012,Freshman,20704,A,4.0,1
29914,201120,Spring 2012,2011-2012,Freshman,22685,A,4.0,1
29914,201120,Spring 2012,2011-2012,Freshman,22728,A,4.0,1
29914,201210,Fall 2012,2012-2013,Sophomore,12358,A,4.0,1
29914,201210,Fall 2012,2012-2013,Sophomore,15116,A,4.0,1
29914,201210,Fall 2012,2012-2013,Sophomore,18920,A,4.0,1
29914,201220,Spring 2013,2012-2013,Sophomore,22532,A,4.0,1
29914,201220,Spring 2013,2012-2013,Sophomore,22534,A,4.0,1
29914,201220,Spring 2013,2012-2013,Sophomore,24649,A,4.0,1
29914,201220,Spring 2013,2012-2013,Sophomore,28875,A,4.0,1
29914,201310,Fall 2013,2013-2014,Junior,11558,A,4.0,1
29914,201310,Fall 2013,2013-2014,Junior,12156,A,4.0,1
29914,201310,Fall 2013,2013-2014,Junior,15377,A,4.0,1
29914,201310,Fall 2013,2013-2014,Junior,17242,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,20222,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,21020,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,21860,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,24299,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,26657,A,4.0,1
29914,201320,Spring 2014,2013-2014,Junior,28654,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,10184,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,11369,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,11467,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,11468,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,12035,A,4.0,1
29914,201410,Fall 2014,2014-2015,Senior,20587,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,21029,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,21435,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,25810,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,26873,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,28997,A,4.0,1
29914,201420,Spring 2015,2014-2015,Senior,30527,A,4.0,1
29914,201110,Fall 2011,2011-2012,Freshman,10870,A-,3.667,1
29914,201120,Spring 2012,2011-2012,Freshman,21635,A-,3.667,1
29914,201120,Spring 2012,2011-2012,Freshman,28227,A-,3.667,1
29914,201210,Fall 2012,2012-2013,Sophomore,12164,A-,3.667,1
29914,201210,Fall 2012,2012-2013,Sophomore,13245,A-,3.667,1
29914,201220,Spring 2013,2012-2013,Sophomore,20261,A-,3.667,1
29914,201310,Fall 2013,2013-2014,Junior,11449,A-,3.667,1
29914,201310,Fall 2013,2013-2014,Junior,11453,A-,3.667,1
29914,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
29914,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
29914,201110,Fall 2011,2011-2012,Freshman,13156,S,,0
29914,201120,Spring 2012,2011-2012,Freshman,24637,S,,0
29914,201210,Fall 2012,2012-2013,Sophomore,12357,S,,0
29914,201310,Fall 2013,2013-2014,Junior,12227,S,,0
32100,201110,Fall 2011,2011-2012,Freshman,12577,A,4.0,1
32100,201110,Fall 2011,2011-2012,Freshman,13732,A,4.0,1
32100,201110,Fall 2011,2011-2012,Freshman,13742,A,4.0,1
32100,201110,Fall 2011,2011-2012,Freshman,15156,A,4.0,1
32100,201110,Fall 2011,2011-2012,Freshman,15526,A,4.0,1
32100,201120,Spring 2012,2011-2012,Freshman,20771,A,4.0,1
32100,201120,Spring 2012,2011-2012,Freshman,24643,A,4.0,1
32100,201120,Spring 2012,2011-2012,Freshman,28281,A,4.0,1
32100,201210,Fall 2012,2012-2013,Sophomore,11386,A,4.0,1
32100,201210,Fall 2012,2012-2013,Sophomore,12570,A,4.0,1
32100,201210,Fall 2012,2012-2013,Sophomore,13825,A,4.0,1
32100,201210,Fall 2012,2012-2013,Sophomore,18984,A,4.0,1
32100,201210,Fall 2012,2012-2013,Sophomore,19002,A,4.0,1
32100,201220,Spring 2013,2012-2013,Sophomore,20142,A,4.0,1
32100,201220,Spring 2013,2012-2013,Sophomore,21220,A,4.0,1
32100,201220,Spring 2013,2012-2013,Sophomore,22027,A,4.0,1
32100,201310,Fall 2013,2013-2014,Junior,13933,A,4.0,1
32100,201310,Fall 2013,2013-2014,Junior,14978,A,4.0,1
32100,201320,Spring 2014,2013-2014,Junior,22927,A,4.0,1
32100,201320,Spring 2014,2013-2014,Junior,26927,A,4.0,1
32100,201410,Fall 2014,2014-2015,Senior,15742,A,4.0,1
32100,201420,Spring 2015,2014-2015,Senior,22149,A,4.0,1
32100,201120,Spring 2012,2011-2012,Freshman,20517,A-,3.667,1
32100,201120,Spring 2012,2011-2012,Freshman,25122,A-,3.667,1
32100,201210,Fall 2012,2012-2013,Sophomore,18770,A-,3.667,1
32100,201220,Spring 2013,2012-2013,Sophomore,28554,A-,3.667,1
32100,201310,Fall 2013,2013-2014,Junior,13033,A-,3.667,1
32100,201310,Fall 2013,2013-2014,Junior,19084,A-,3.667,1
32100,201320,Spring 2014,2013-2014,Junior,23358,A-,3.667,1
32100,201320,Spring 2014,2013-2014,Junior,24380,A-,3.667,1
32100,201320,Spring 2014,2013-2014,Junior,25278,A-,3.667,1
32100,201410,Fall 2014,2014-2015,Senior,11071,A-,3.667,1
32100,201410,Fall 2014,2014-2015,Senior,14039,A-,3.667,1
32100,201410,Fall 2014,2014-2015,Senior,14919,A-,3.667,1
32100,201420,Spring 2015,2014-2015,Senior,29303,A-,3.667,1
32100,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
32100,201110,Fall 2011,2011-2012,Freshman,101002002,AD,,0
32100,201110,Fall 2011,2011-2012,Freshman,101003003,AD,,0
32100,201220,Spring 2013,2012-2013,Sophomore,21421,B+,3.333,1
32100,201410,Fall 2014,2014-2015,Senior,19797,B+,3.333,1
32100,201420,Spring 2015,2014-2015,Senior,29600,B+,3.333,1
32100,201420,Spring 2015,2014-2015,Senior,28889,P,,0
32100,201110,Fall 2011,2011-2012,Freshman,13157,S,,0
32100,201120,Spring 2012,2011-2012,Freshman,24639,S,,0
32100,201310,Fall 2013,2013-2014,Junior,13032,S,,0
32100,201310,Fall 2013,2013-2014,Junior,17148,S,,0
32100,201420,Spring 2015,2014-2015,Senior,22032,S,,0
32100,201420,Spring 2015,2014-2015,Senior,29070,S,,0
32174,201110,Fall 2011,2011-2012,Freshman,10029,A,4.0,1
32174,201110,Fall 2011,2011-2012,Freshman,11231,A,4.0,1
32174,201110,Fall 2011,2011-2012,Freshman,12312,A,4.0,1
32174,201110,Fall 2011,2011-2012,Freshman,18850,A,4.0,1
32174,201120,Spring 2012,2011-2012,Freshman,22038,A,4.0,1
32174,201120,Spring 2012,2011-2012,Freshman,23330,A,4.0,1
32174,201120,Spring 2012,2011-2012,Freshman,28239,A,4.0,1
32174,201120,Spring 2012,2011-2012,Freshman,28566,A,4.0,1
32174,201210,Fall 2012,2012-2013,Sophomore,10217,A,4.0,1
32174,201210,Fall 2012,2012-2013,Sophomore,12261,A,4.0,1
32174,201210,Fall 2012,2012-2013,Sophomore,12367,A,4.0,1
32174,201210,Fall 2012,2012-2013,Sophomore,13008,A,4.0,1
32174,201220,Spring 2013,2012-2013,Sophomore,23145,A,4.0,1
32174,201220,Spring 2013,2012-2013,Sophomore,24537,A,4.0,1
32174,201220,Spring 2013,2012-2013,Sophomore,26115,A,4.0,1
32174,201220,Spring 2013,2012-2013,Sophomore,26518,A,4.0,1
32174,201220,Spring 2013,2012-2013,Sophomore,28799,A,4.0,1
32174,201310,Fall 2013,2013-2014,Junior,12828,A,4.0,1
32174,201310,Fall 2013,2013-2014,Junior,13593,A,4.0,1
32174,201310,Fall 2013,2013-2014,Junior,18590,A,4.0,1
32174,201310,Fall 2013,2013-2014,Junior,18831,A,4.0,1
32174,201320,Spring 2014,2013-2014,Junior,28838,A,4.0,1
32174,201320,Spring 2014,2013-2014,Junior,29070,A,4.0,1
32174,201410,Fall 2014,2014-2015,Senior,13799,A,4.0,1
32174,201410,Fall 2014,2014-2015,Senior,15698,A,4.0,1
32174,201410,Fall 2014,2014-2015,Senior,19597,A,4.0,1
32174,201420,Spring 2015,2014-2015,Senior,21969,A,4.0,1
32174,201420,Spring 2015,2014-2015,Senior,23673,A,4.0,1
32174,201420,Spring 2015,2014-2015,Senior,26714,A,4.0,1
32174,201420,Spring 2015,2014-2015,Senior,29686,A,4.0,1
32174,201110,Fall 2011,2011-2012,Freshman,10109,A-,3.667,1
32174,201120,Spring 2012,2011-2012,Freshman,21761,A-,3.667,1
32174,201210,Fall 2012,2012-2013,Sophomore,18680,A-,3.667,1
32174,201310,Fall 2013,2013-2014,Junior,19181,A-,3.667,1
32174,201320,Spring 2014,2013-2014,Junior,26306,A-,3.667,1
32174,201320,Spring 2014,2013-2014,Junior,29657,A-,3.667,1
32174,201410,Fall 2014,2014-2015,Senior,19542,A-,3.667,1
32174,201420,Spring 2015,2014-2015,Senior,29684,A-,3.667,1
32174,201110,Fall 2011,2011-2012,Freshman,101001001,AD,,0
32174,201110,Fall 2011,2011-2012,Freshman,101002004,AD,,0
